period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
3/1/2012,3/31/2012,"Klamath County, OR",Oregon,OR,Single Family Residential," $85,000.00 "," $119,900.00 ", 67.00 , 22.00 , 58.00 , 506.00 , 7.60 , 140.00 ,91.94%,10.45%
3/1/2012,3/31/2012,"Hampden County, MA",Massachusetts,MA,Single Family Residential," $124,000.00 "," $379,488.50 ", 1.00 , 1.00 , 2.00 , 28.00 , 28.00 , 141.00 ,95.46%,0.00%
3/1/2012,3/31/2012,"McLeod County, MN",Minnesota,MN,Single Family Residential," $87,750.00 "," $102,450.00 ", 36.00 , 22.00 , 65.00 , 179.00 , 5.00 , 99.00 ,96.90%,33.33%
3/1/2012,3/31/2012,"Tipton County, TN",Tennessee,TN,Single Family Residential," $128,199.00 "," $118,200.00 ", 47.00 , 31.00 , 52.00 ,, 2.30 ,,95.99%,12.77%
3/1/2012,3/31/2012,"Miami County, KS",Kansas,KS,Single Family Residential," $134,825.00 "," $165,000.00 ", 28.00 ,, 61.00 ,, 10.50 , 118.00 ,,
3/1/2012,3/31/2012,"Montgomery County, GA",Georgia,GA,Single Family Residential," $47,500.00 "," $188,000.00 ", 1.00 ,, 1.00 , 3.00 , 3.00 , 210.00 ,79.30%,0.00%
3/1/2012,3/31/2012,"Snohomish County, WA",Washington,WA,Single Family Residential," $250,000.00 "," $254,990.00 ", 710.00 , 666.00 , 924.00 ," 2,177.00 ", 3.10 , 69.00 ,98.52%,25.21%
3/1/2012,3/31/2012,"Salem County, NJ",New Jersey,NJ,Single Family Residential," $164,000.00 "," $149,999.00 ", 31.00 , 26.00 , 117.00 , 518.00 , 16.70 , 153.00 ,91.83%,6.45%
3/1/2012,3/31/2012,"Grady County, OK",Oklahoma,OK,Single Family Residential," $140,000.00 "," $151,500.00 ", 45.00 , 16.00 ,,, 4.20 ,,95.10%,22.22%
3/1/2012,3/31/2012,"Lamar County, GA",Georgia,GA,Single Family Residential," $65,000.00 "," $97,450.00 ", 11.00 , 8.00 , 16.00 , 81.00 , 7.40 , 35.00 ,88.96%,9.09%
3/1/2012,3/31/2012,"Polk County, FL",Florida,FL,Single Family Residential," $100,000.00 "," $99,900.00 ", 568.00 , 228.00 , 774.00 ," 4,159.00 ", 7.30 , 129.00 ,95.25%,17.61%
3/1/2012,3/31/2012,"Cayuga County, NY",New York,NY,Single Family Residential," $87,000.00 "," $117,400.00 ", 31.00 , 4.00 , 56.00 , 419.00 , 13.50 , 149.00 ,92.93%,3.23%
3/1/2012,3/31/2012,"Saguache County, CO",Colorado,CO,Single Family Residential," $147,500.00 "," $279,372.50 ", 2.00 , 1.00 , 2.00 , 52.00 , 26.00 , 712.00 ,89.17%,0.00%
3/1/2012,3/31/2012,"Covington County, MS",Mississippi,MS,Single Family Residential," $20,000.00 ",, 1.00 ,,, 3.00 , 3.00 , 242.00 ,100.00%,0.00%
3/1/2012,3/31/2012,"New London County, CT",Connecticut,CT,Single Family Residential," $210,000.00 "," $224,450.00 ", 177.00 , 49.00 , 373.00 ," 1,823.00 ", 10.30 , 181.00 ,94.31%,12.43%
3/1/2012,3/31/2012,"Gadsden County, FL",Florida,FL,Single Family Residential," $82,000.00 "," $126,500.00 ", 14.00 , 3.00 , 35.00 , 198.00 , 14.10 , 404.00 ,86.39%,0.00%
3/1/2012,3/31/2012,"Wallowa County, OR",Oregon,OR,Single Family Residential," $105,000.00 "," $184,500.00 ", 2.00 ,, 11.00 , 60.00 , 30.00 , 459.00 ,86.34%,0.00%
3/1/2012,3/31/2012,"Putnam County, FL",Florida,FL,Single Family Residential," $97,500.00 "," $99,500.00 ", 31.00 , 16.00 , 55.00 , 344.00 , 11.10 , 164.00 ,91.27%,6.45%
3/1/2012,3/31/2012,"Frederick County, MD",Maryland,MD,Single Family Residential," $295,000.00 "," $279,450.00 ", 138.00 , 105.00 , 234.00 , 656.00 , 4.80 , 112.00 ,96.43%,10.14%
3/1/2012,3/31/2012,"Orleans County, VT",Vermont,VT,Single Family Residential," $125,500.00 "," $124,900.00 ", 8.00 , 2.00 , 18.00 , 117.00 , 14.60 , 227.00 ,95.74%,12.50%
3/1/2012,3/31/2012,"Okeechobee County, FL",Florida,FL,Single Family Residential," $112,000.00 "," $84,900.00 ", 15.00 , 3.00 , 22.00 , 131.00 , 8.70 , 158.00 ,84.05%,13.33%
3/1/2012,3/31/2012,"Redwood County, MN",Minnesota,MN,Single Family Residential," $36,900.00 "," $64,900.00 ", 15.00 , 1.00 , 7.00 , 80.00 , 5.30 , 247.00 ,87.00%,0.00%
3/1/2012,3/31/2012,"Gloucester County, NJ",New Jersey,NJ,Single Family Residential," $175,000.00 "," $189,900.00 ", 173.00 , 97.00 , 391.00 ," 1,631.00 ", 9.40 , 121.00 ,95.17%,9.25%
3/1/2012,3/31/2012,"Ventura County, CA",California,CA,Single Family Residential," $396,000.00 "," $374,900.00 ", 572.00 , 519.00 , 651.00 ," 1,586.00 ", 2.80 , 80.00 ,97.81%,21.50%
3/1/2012,3/31/2012,"Hardy County, WV",West Virginia,WV,Single Family Residential," $118,250.00 "," $119,900.00 ", 14.00 , 5.00 , 29.00 , 140.00 , 10.00 , 207.00 ,94.22%,14.29%
3/1/2012,3/31/2012,"Chatham County, GA",Georgia,GA,Single Family Residential," $152,900.00 "," $174,130.00 ", 200.00 , 62.00 , 298.00 ," 1,197.00 ", 6.00 , 158.00 ,93.54%,10.50%
3/1/2012,3/31/2012,"Alpine County, CA",California,CA,Single Family Residential," $222,000.00 "," $364,000.00 ", 2.00 ,, 2.00 , 9.00 , 4.50 , 408.00 ,95.18%,0.00%
3/1/2012,3/31/2012,"Jefferson County, FL",Florida,FL,Single Family Residential," $27,500.00 "," $185,000.00 ", 3.00 , 2.00 , 11.00 , 65.00 , 21.70 , 148.00 ,79.83%,0.00%
3/1/2012,3/31/2012,"Okaloosa County, FL",Florida,FL,Single Family Residential," $182,000.00 "," $200,000.00 ", 181.00 , 2.00 , 10.00 , 69.00 , 0.40 , 188.00 ,95.54%,11.05%
3/1/2012,3/31/2012,"Broomfield County, CO",Colorado,CO,Single Family Residential," $370,000.00 "," $331,200.00 ", 45.00 , 59.00 , 81.00 , 168.00 , 3.70 , 65.00 ,97.20%,11.11%
3/1/2012,3/31/2012,"Washoe County, NV",Nevada,NV,Single Family Residential," $139,950.00 "," $164,900.00 ", 630.00 , 530.00 , 679.00 ," 1,495.00 ", 2.40 , 53.00 ,97.90%,28.25%
3/1/2012,3/31/2012,"Saginaw County, MI",Michigan,MI,Single Family Residential," $55,000.00 "," $70,000.00 ", 148.00 , 99.00 , 221.00 , 828.00 , 5.60 , 94.00 ,92.34%,16.89%
3/1/2012,3/31/2012,"Racine County, WI",Wisconsin,WI,Single Family Residential," $77,500.00 "," $128,000.00 ", 141.00 , 37.00 , 161.00 , 994.00 , 7.00 , 166.00 ,93.24%,17.02%
3/1/2012,3/31/2012,"Blanco County, TX",Texas,TX,Single Family Residential," $140,000.00 "," $230,000.00 ", 3.00 , 2.00 , 11.00 , 57.00 , 19.00 , 358.00 ,95.14%,0.00%
3/1/2012,3/31/2012,"Herkimer County, NY",New York,NY,Single Family Residential," $100,700.00 "," $84,500.00 ", 10.00 , 1.00 , 27.00 , 174.00 , 17.40 , 241.00 ,94.89%,20.00%
3/1/2012,3/31/2012,"Hawaii County, HI",Hawaii,HI,Single Family Residential," $212,500.00 "," $290,000.00 ", 160.00 , 25.00 , 136.00 ," 1,172.00 ", 7.30 , 288.00 ,93.71%,10.00%
3/1/2012,3/31/2012,"Washington County, RI",Rhode Island,RI,Single Family Residential," $272,500.00 "," $329,000.00 ", 92.00 , 65.00 , 217.00 , 876.00 , 9.50 , 135.00 ,93.46%,10.87%
3/1/2012,3/31/2012,"Crawford County, WI",Wisconsin,WI,Single Family Residential," $84,000.00 "," $162,400.00 ", 13.00 , 2.00 , 15.00 , 81.00 , 6.20 , 384.00 ,91.29%,0.00%
3/1/2012,3/31/2012,"Sevier County, TN",Tennessee,TN,Single Family Residential," $125,000.00 "," $155,950.00 ", 88.00 , 8.00 , 54.00 , 514.00 , 5.80 , 316.00 ,93.19%,10.23%
3/1/2012,3/31/2012,"Owyhee County, ID",Idaho,ID,Single Family Residential," $140,000.00 "," $234,250.00 ", 5.00 , 2.00 , 6.00 , 38.00 , 7.60 , 342.00 ,93.79%,0.00%
3/1/2012,3/31/2012,"Eagle County, CO",Colorado,CO,Single Family Residential," $360,000.00 "," $399,000.00 ", 13.00 , 6.00 , 11.00 , 75.00 , 5.80 , 125.00 ,101.02%,23.08%
3/1/2012,3/31/2012,"Ellis County, TX",Texas,TX,Single Family Residential," $124,900.00 "," $149,995.00 ", 138.00 , 83.00 , 207.00 , 723.00 , 5.20 , 76.00 ,97.74%,18.84%
3/1/2012,3/31/2012,"Allegan County, MI",Michigan,MI,Single Family Residential," $110,000.00 "," $124,900.00 ", 103.00 , 30.00 , 104.00 , 572.00 , 5.60 , 219.00 ,94.50%,20.39%
3/1/2012,3/31/2012,"Brantley County, GA",Georgia,GA,Single Family Residential," $165,000.00 "," $103,500.00 ", 1.00 ,, 1.00 , 4.00 , 4.00 ,,100.00%,0.00%
3/1/2012,3/31/2012,"Lake County, CO",Colorado,CO,Single Family Residential," $122,000.00 "," $151,750.00 ", 3.00 , 1.00 , 8.00 , 63.00 , 21.00 , 406.00 ,79.39%,0.00%
3/1/2012,3/31/2012,"Gasconade County, MO",Missouri,MO,Single Family Residential," $70,000.00 "," $39,500.00 ", 9.00 , 4.00 , 5.00 , 38.00 , 4.20 , 108.00 ,96.11%,0.00%
3/1/2012,3/31/2012,"Stephens County, TX",Texas,TX,Single Family Residential," $98,500.00 "," $79,900.00 ", 4.00 , 1.00 , 5.00 , 24.00 , 6.00 , 231.00 ,82.68%,0.00%
3/1/2012,3/31/2012,"Lee County, TX",Texas,TX,Single Family Residential," $187,500.00 "," $179,000.00 ", 2.00 ,, 5.00 , 42.00 , 21.00 , 355.00 ,91.81%,0.00%
3/1/2012,3/31/2012,"Volusia County, FL",Florida,FL,Single Family Residential," $105,000.00 "," $125,000.00 ", 552.00 , 239.00 , 572.00 ," 3,057.00 ", 5.50 , 124.00 ,93.66%,11.23%
3/1/2012,3/31/2012,"Marshall County, AL",Alabama,AL,Single Family Residential," $78,448.00 "," $119,900.00 ", 47.00 , 18.00 , 69.00 , 278.00 , 5.90 , 113.00 ,95.92%,21.28%
3/1/2012,3/31/2012,"Fayette County, IL",Illinois,IL,Single Family Residential," $62,950.00 "," $86,500.00 ", 8.00 , 2.00 , 9.00 , 63.00 , 7.90 , 205.00 ,88.96%,0.00%
3/1/2012,3/31/2012,"Idaho County, ID",Idaho,ID,Single Family Residential," $70,000.00 "," $144,500.00 ", 1.00 ,, 6.00 , 75.00 , 75.00 , 228.00 ,78.65%,0.00%
3/1/2012,3/31/2012,"Ontario County, NY",New York,NY,Single Family Residential," $140,000.00 "," $149,900.00 ", 63.00 , 8.00 , 106.00 , 766.00 , 12.20 , 188.00 ,94.28%,12.70%
3/1/2012,3/31/2012,"Carson City, NV",Nevada,NV,Single Family Residential," $139,900.00 "," $134,500.00 ", 59.00 , 52.00 , 75.00 , 188.00 , 3.20 , 76.00 ,97.17%,15.25%
3/1/2012,3/31/2012,"Coosa County, AL",Alabama,AL,Single Family Residential," $181,500.00 "," $135,000.00 ", 1.00 ,, 1.00 , 9.00 , 9.00 , 247.00 ,95.58%,0.00%
3/1/2012,3/31/2012,"Bulloch County, GA",Georgia,GA,Single Family Residential," $118,000.00 "," $130,000.00 ", 32.00 , 6.00 , 33.00 , 261.00 , 8.20 , 222.00 ,90.20%,3.13%
3/1/2012,3/31/2012,"Jackson County, MN",Minnesota,MN,Single Family Residential," $53,500.00 "," $67,499.50 ", 4.00 , 1.00 , 2.00 , 10.00 , 2.50 , 565.00 ,79.73%,0.00%
3/1/2012,3/31/2012,"Navarro County, TX",Texas,TX,Single Family Residential," $95,000.00 "," $109,950.00 ", 33.00 , 27.00 , 37.00 , 219.00 , 6.60 , 168.00 ,93.09%,9.09%
3/1/2012,3/31/2012,"Logan County, OK",Oklahoma,OK,Single Family Residential," $178,000.00 "," $174,900.00 ", 41.00 , 12.00 ,,, 5.90 ,,94.75%,17.07%
3/1/2012,3/31/2012,"Jo Daviess County, IL",Illinois,IL,Single Family Residential," $230,000.00 "," $149,900.00 ", 3.00 , 2.00 , 3.00 , 25.00 , 8.30 , 50.00 ,89.80%,0.00%
3/1/2012,3/31/2012,"Sullivan County, NY",New York,NY,Single Family Residential," $100,000.00 "," $174,900.00 ", 31.00 , 5.00 , 101.00 , 731.00 , 23.60 , 227.00 ,84.89%,6.45%
3/1/2012,3/31/2012,"Jackson County, AR",Arkansas,AR,Single Family Residential," $86,000.00 ",, 1.00 , 1.00 ,, 1.00 , 1.00 , 52.00 ,92.97%,0.00%
3/1/2012,3/31/2012,"Lake County, OH",Ohio,OH,Single Family Residential," $105,000.00 "," $125,900.00 ", 153.00 , 55.00 , 310.00 ," 1,364.00 ", 8.90 , 129.00 ,93.51%,7.84%
3/1/2012,3/31/2012,"Cape Girardeau County, MO",Missouri,MO,Single Family Residential," $110,000.00 "," $138,900.00 ", 58.00 , 25.00 , 75.00 , 263.00 , 4.50 , 105.00 ,93.29%,1.72%
3/1/2012,3/31/2012,"Jackson County, KY",Kentucky,KY,Single Family Residential," $88,000.00 "," $75,950.00 ", 7.00 , 2.00 , 12.00 , 24.00 , 3.40 , 160.00 ,89.20%,0.00%
3/1/2012,3/31/2012,"Elbert County, GA",Georgia,GA,Single Family Residential," $50,000.00 "," $66,400.00 ", 9.00 ,, 6.00 , 68.00 , 7.60 , 366.00 ,91.16%,11.11%
3/1/2012,3/31/2012,"Nicholas County, KY",Kentucky,KY,Single Family Residential," $63,500.00 "," $130,000.00 ", 1.00 ,, 3.00 , 36.00 , 36.00 , 147.00 ,92.03%,0.00%
3/1/2012,3/31/2012,"Lawrence County, AL",Alabama,AL,Single Family Residential," $58,450.00 "," $117,450.00 ", 6.00 , 5.00 , 8.00 , 44.00 , 7.30 , 60.00 ,86.35%,0.00%
3/1/2012,3/31/2012,"Beaufort County, SC",South Carolina,SC,Single Family Residential," $129,450.00 "," $305,500.00 ", 2.00 , 1.00 , 4.00 , 10.00 , 5.00 , 307.00 ,93.19%,0.00%
3/1/2012,3/31/2012,"Coryell County, TX",Texas,TX,Single Family Residential," $83,950.00 "," $131,200.00 ", 10.00 , 13.00 , 50.00 , 262.00 , 26.20 , 183.00 ,96.77%,20.00%
3/1/2012,3/31/2012,"Van Zandt County, TX",Texas,TX,Single Family Residential," $74,750.00 "," $119,500.00 ", 2.00 , 1.00 , 5.00 , 10.00 , 5.00 , 96.00 ,89.57%,0.00%
3/1/2012,3/31/2012,"Wabasha County, MN",Minnesota,MN,Single Family Residential," $82,830.50 "," $170,000.00 ", 12.00 , 4.00 , 33.00 , 164.00 , 13.70 , 157.00 ,92.89%,8.33%
3/1/2012,3/31/2012,"Cooke County, TX",Texas,TX,Single Family Residential," $96,000.00 "," $195,000.00 ", 27.00 , 19.00 , 37.00 , 193.00 , 7.10 , 120.00 ,91.90%,11.11%
3/1/2012,3/31/2012,"Moore County, TN",Tennessee,TN,Single Family Residential," $220,000.00 "," $272,900.00 ", 5.00 , 2.00 , 12.00 , 56.00 , 11.20 , 74.00 ,96.01%,0.00%
3/1/2012,3/31/2012,"Hays County, TX",Texas,TX,Single Family Residential," $195,000.00 "," $209,900.00 ", 158.00 , 116.00 , 286.00 , 802.00 , 5.10 , 82.00 ,97.04%,15.19%
3/1/2012,3/31/2012,"Grant County, WI",Wisconsin,WI,Single Family Residential," $90,000.00 "," $109,900.00 ", 25.00 , 5.00 , 47.00 , 274.00 , 11.00 , 230.00 ,88.50%,8.00%
3/1/2012,3/31/2012,"Colleton County, SC",South Carolina,SC,Single Family Residential," $115,000.00 "," $156,450.00 ", 13.00 ,, 18.00 , 178.00 , 13.70 , 403.00 ,87.21%,0.00%
3/1/2012,3/31/2012,"Carroll County, OH",Ohio,OH,Single Family Residential," $135,500.00 "," $119,900.00 ", 14.00 , 7.00 , 43.00 , 129.00 , 9.20 , 140.00 ,98.01%,7.14%
3/1/2012,3/31/2012,"Lancaster County, NE",Nebraska,NE,Single Family Residential," $124,000.00 "," $142,500.00 ", 108.00 , 230.00 , 431.00 , 980.00 , 9.10 , 71.00 ,97.00%,17.59%
3/1/2012,3/31/2012,"Uintah County, UT",Utah,UT,Single Family Residential," $171,200.00 "," $190,950.00 ", 35.00 , 18.00 , 52.00 , 214.00 , 6.10 , 96.00 ,97.63%,14.29%
3/1/2012,3/31/2012,"Moore County, NC",North Carolina,NC,Single Family Residential," $405,000.00 "," $285,000.00 ", 1.00 ,, 2.00 , 3.00 , 3.00 , 204.00 ,81.82%,0.00%
3/1/2012,3/31/2012,"Wayne County, TN",Tennessee,TN,Single Family Residential," $26,000.00 "," $75,000.00 ", 3.00 , 1.00 , 8.00 , 42.00 , 14.00 , 36.00 ,90.81%,0.00%
3/1/2012,3/31/2012,"Merrimack County, NH",New Hampshire,NH,Single Family Residential," $177,500.00 "," $179,900.00 ", 106.00 , 33.00 , 139.00 , 533.00 , 5.00 , 139.00 ,94.77%,9.43%
3/1/2012,3/31/2012,"Hillsborough County, FL",Florida,FL,Single Family Residential," $134,000.00 "," $139,900.00 "," 1,153.00 ", 522.00 ," 1,547.00 "," 6,867.00 ", 6.00 , 118.00 ,95.98%,18.47%
3/1/2012,3/31/2012,"Clinton County, MI",Michigan,MI,Single Family Residential," $103,850.00 "," $149,900.00 ", 50.00 , 20.00 , 100.00 , 420.00 , 8.40 , 147.00 ,95.10%,24.00%
3/1/2012,3/31/2012,"Douglas County, MN",Minnesota,MN,Single Family Residential," $171,225.50 "," $147,900.00 ", 30.00 , 4.00 , 53.00 , 343.00 , 11.40 , 219.00 ,92.33%,20.00%
3/1/2012,3/31/2012,"Addison County, VT",Vermont,VT,Single Family Residential," $208,500.00 "," $224,450.00 ", 16.00 , 4.00 , 23.00 , 111.00 , 6.90 , 229.00 ,92.76%,6.25%
3/1/2012,3/31/2012,"Rappahannock County, VA",Virginia,VA,Single Family Residential," $405,000.00 "," $450,000.00 ", 12.00 , 4.00 , 23.00 , 79.00 , 6.60 , 156.00 ,92.09%,0.00%
3/1/2012,3/31/2012,"Nassau County, NY",New York,NY,Single Family Residential," $370,000.00 "," $449,000.00 ", 526.00 , 450.00 ," 1,467.00 "," 5,767.00 ", 11.00 , 137.00 ,93.62%,5.89%
3/1/2012,3/31/2012,"Oconee County, SC",South Carolina,SC,Single Family Residential," $167,950.00 "," $229,750.00 ", 50.00 , 10.00 , 78.00 , 338.00 , 6.80 , 159.00 ,94.58%,12.00%
3/1/2012,3/31/2012,"Lamoille County, VT",Vermont,VT,Single Family Residential," $230,000.00 "," $205,000.00 ", 17.00 , 1.00 , 17.00 , 100.00 , 5.90 , 251.00 ,93.21%,11.76%
3/1/2012,3/31/2012,"Montgomery County, IA",Iowa,IA,Single Family Residential," $76,000.00 "," $68,400.00 ", 11.00 , 6.00 , 11.00 , 61.00 , 5.50 , 83.00 ,89.10%,0.00%
3/1/2012,3/31/2012,"Churchill County, NV",Nevada,NV,Single Family Residential," $90,250.00 "," $104,950.00 ", 14.00 , 12.00 , 33.00 , 97.00 , 6.90 , 57.00 ,93.99%,14.29%
3/1/2012,3/31/2012,"Medina County, OH",Ohio,OH,Single Family Residential," $175,500.00 "," $170,492.50 ", 152.00 , 44.00 , 255.00 ," 1,112.00 ", 7.30 , 172.00 ,95.51%,13.82%
3/1/2012,3/31/2012,"Boone County, IL",Illinois,IL,Single Family Residential," $116,000.00 "," $126,900.00 ", 34.00 , 26.00 , 62.00 , 205.00 , 6.00 , 114.00 ,93.18%,20.59%
3/1/2012,3/31/2012,"Marion County, OR",Oregon,OR,Single Family Residential," $154,000.00 "," $169,800.00 ", 196.00 , 91.00 , 274.00 ," 1,210.00 ", 6.20 , 120.00 ,96.36%,21.43%
3/1/2012,3/31/2012,"Putnam County, IN",Indiana,IN,Single Family Residential," $43,777.00 "," $100,950.00 ", 19.00 , 5.00 , 51.00 , 155.00 , 8.20 , 101.00 ,93.17%,5.26%
3/1/2012,3/31/2012,"Morgan County, AL",Alabama,AL,Single Family Residential," $119,450.00 "," $127,900.00 ", 72.00 , 36.00 , 95.00 , 364.00 , 5.10 , 93.00 ,95.69%,16.67%
3/1/2012,3/31/2012,"Santa Clara County, CA",California,CA,Single Family Residential," $573,750.00 "," $579,000.00 "," 1,026.00 "," 1,185.00 "," 1,300.00 "," 1,605.00 ", 1.60 , 20.00 ,100.34%,39.67%
3/1/2012,3/31/2012,"Prince George County, VA",Virginia,VA,Single Family Residential," $138,200.00 "," $199,500.00 ", 22.00 , 14.00 , 33.00 , 123.00 , 5.60 , 95.00 ,95.43%,18.18%
3/1/2012,3/31/2012,"LaSalle County, IL",Illinois,IL,Single Family Residential," $85,000.00 "," $115,450.00 ", 77.00 , 39.00 , 154.00 , 694.00 , 9.00 , 157.00 ,90.94%,10.39%
3/1/2012,3/31/2012,"Texas County, MO",Missouri,MO,Single Family Residential," $56,500.00 "," $79,450.00 ", 4.00 , 2.00 , 15.00 , 32.00 , 8.00 , 128.00 ,89.11%,0.00%
3/1/2012,3/31/2012,"Jefferson County, IN",Indiana,IN,Single Family Residential," $42,882.50 "," $57,875.00 ", 6.00 , 3.00 , 4.00 , 14.00 , 2.30 , 96.00 ,90.58%,0.00%
3/1/2012,3/31/2012,"Bexar County, TX",Texas,TX,Single Family Residential," $152,000.00 "," $166,154.00 "," 1,242.00 "," 1,009.00 "," 1,964.00 "," 5,854.00 ", 4.70 , 78.00 ,96.33%,15.22%
3/1/2012,3/31/2012,"Polk County, IA",Iowa,IA,Single Family Residential," $137,500.00 "," $141,750.00 ", 445.00 , 165.00 , 744.00 ," 2,531.00 ", 5.70 , 122.00 ,96.10%,12.81%
3/1/2012,3/31/2012,"Asotin County, WA",Washington,WA,Single Family Residential," $175,000.00 "," $165,000.00 ", 15.00 , 4.00 , 18.00 , 90.00 , 6.00 , 212.00 ,96.75%,13.33%
3/1/2012,3/31/2012,"Butte County, CA",California,CA,Single Family Residential," $169,500.00 "," $179,000.00 ", 166.00 , 147.00 , 213.00 , 511.00 , 3.10 , 85.00 ,96.81%,28.31%
3/1/2012,3/31/2012,"Allegheny County, PA",Pennsylvania,PA,Single Family Residential," $122,250.00 "," $134,000.00 ", 802.00 , 240.00 ," 1,206.00 ",, 8.40 , 175.00 ,93.73%,10.10%
3/1/2012,3/31/2012,"Taylor County, FL",Florida,FL,Single Family Residential," $140,000.00 "," $157,000.00 ", 7.00 , 3.00 , 6.00 , 39.00 , 5.60 , 152.00 ,87.62%,0.00%
3/1/2012,3/31/2012,"Iroquois County, IL",Illinois,IL,Single Family Residential," $94,250.00 "," $128,900.00 ", 14.00 , 5.00 , 30.00 , 133.00 , 9.50 , 134.00 ,87.77%,7.14%
3/1/2012,3/31/2012,"Wright County, MN",Minnesota,MN,Single Family Residential," $149,900.00 "," $175,000.00 ", 117.00 , 84.00 , 234.00 , 663.00 , 5.70 , 101.00 ,97.82%,23.93%
3/1/2012,3/31/2012,"Seminole County, FL",Florida,FL,Single Family Residential," $150,975.00 "," $144,450.00 ", 393.00 , 183.00 , 536.00 ," 2,433.00 ", 6.20 , 134.00 ,95.67%,16.28%
3/1/2012,3/31/2012,"Pierce County, WA",Washington,WA,Single Family Residential," $183,000.00 "," $199,950.00 ", 789.00 , 598.00 ," 1,075.00 "," 3,453.00 ", 4.40 , 79.00 ,98.31%,23.83%
3/1/2012,3/31/2012,"Heard County, GA",Georgia,GA,Single Family Residential," $99,000.00 "," $105,950.00 ", 6.00 , 2.00 , 8.00 , 36.00 , 6.00 , 172.00 ,80.69%,0.00%
3/1/2012,3/31/2012,"Grand Isle County, VT",Vermont,VT,Single Family Residential," $207,500.00 "," $287,500.00 ", 6.00 , 1.00 , 9.00 , 46.00 , 7.70 , 278.00 ,91.09%,16.67%
3/1/2012,3/31/2012,"Delaware County, OH",Ohio,OH,Single Family Residential," $238,300.00 "," $249,500.00 ", 156.00 , 134.00 , 346.00 ," 1,043.00 ", 6.70 , 103.00 ,96.82%,10.26%
3/1/2012,3/31/2012,"Defiance County, OH",Ohio,OH,Single Family Residential," $62,000.00 "," $91,200.00 ", 23.00 , 11.00 , 54.00 , 236.00 , 10.30 , 133.00 ,90.74%,4.35%
3/1/2012,3/31/2012,"Paulding County, OH",Ohio,OH,Single Family Residential," $52,300.00 "," $70,950.00 ", 10.00 , 7.00 , 24.00 , 86.00 , 8.60 , 81.00 ,90.40%,20.00%
3/1/2012,3/31/2012,"Stafford County, VA",Virginia,VA,Single Family Residential," $260,500.00 "," $289,925.00 ", 88.00 , 131.00 , 224.00 , 456.00 , 5.20 , 67.00 ,98.18%,22.73%
3/1/2012,3/31/2012,"Montgomery County, TX",Texas,TX,Single Family Residential," $199,000.00 "," $210,000.00 ", 511.00 , 500.00 , 944.00 ," 2,777.00 ", 5.40 , 77.00 ,96.13%,9.20%
3/1/2012,3/31/2012,"Worcester County, MA",Massachusetts,MA,Single Family Residential," $197,250.00 "," $229,900.00 ", 420.00 , 181.00 , 982.00 ," 3,956.00 ", 9.40 , 148.00 ,95.39%,14.05%
3/1/2012,3/31/2012,"McIntosh County, OK",Oklahoma,OK,Single Family Residential," $51,900.00 "," $125,000.00 ", 1.00 , 1.00 , 1.00 , 12.00 , 12.00 , 65.00 ,98.11%,0.00%
3/1/2012,3/31/2012,"Craighead County, AR",Arkansas,AR,Single Family Residential," $130,900.00 "," $209,900.00 ", 6.00 , 5.00 , 7.00 , 35.00 , 5.80 , 60.00 ,100.86%,33.33%
3/1/2012,3/31/2012,"Bradley County, AR",Arkansas,AR,Single Family Residential," $109,500.00 "," $86,000.00 ", 2.00 ,, 3.00 , 13.00 , 6.50 , 349.00 ,91.13%,0.00%
3/1/2012,3/31/2012,"Goodhue County, MN",Minnesota,MN,Single Family Residential," $115,000.00 "," $159,375.00 ", 26.00 , 14.00 , 73.00 , 291.00 , 11.20 , 140.00 ,92.14%,7.69%
3/1/2012,3/31/2012,"Forsyth County, GA",Georgia,GA,Single Family Residential," $230,000.00 "," $260,000.00 ", 274.00 , 170.00 , 413.00 ," 1,328.00 ", 4.80 , 90.00 ,95.71%,16.42%
3/1/2012,3/31/2012,"Anderson County, SC",South Carolina,SC,Single Family Residential," $117,000.00 "," $135,950.00 ", 113.00 , 63.00 , 240.00 ," 1,100.00 ", 9.70 , 115.00 ,94.44%,13.27%
3/1/2012,3/31/2012,"Mercer County, PA",Pennsylvania,PA,Single Family Residential," $149,750.00 "," $111,750.00 ", 2.00 ,, 10.00 , 49.00 , 24.50 , 152.00 ,96.63%,0.00%
3/1/2012,3/31/2012,"Dorchester County, MD",Maryland,MD,Single Family Residential," $101,000.00 "," $189,900.00 ", 21.00 , 15.00 , 54.00 , 279.00 , 13.30 , 73.00 ,90.38%,19.05%
3/1/2012,3/31/2012,"Anderson County, TN",Tennessee,TN,Single Family Residential," $113,500.00 "," $141,200.00 ", 55.00 , 6.00 , 42.00 , 367.00 , 6.70 , 343.00 ,93.64%,9.09%
3/1/2012,3/31/2012,"Lancaster County, PA",Pennsylvania,PA,Single Family Residential," $180,000.00 "," $178,700.00 ", 231.00 , 158.00 , 459.00 ," 1,639.00 ", 7.10 , 122.00 ,95.99%,9.52%
3/1/2012,3/31/2012,"Fulton County, PA",Pennsylvania,PA,Single Family Residential," $150,000.00 "," $129,900.00 ", 5.00 , 4.00 , 3.00 , 38.00 , 7.60 , 215.00 ,87.64%,0.00%
