period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
8/1/2018,8/31/2018,"Pulaski County, AR",Arkansas,AR,Single Family Residential," $163,000.00 "," $164,125.00 ", 518.00 , 375.00 , 595.00 ," 2,054.00 ", 4.00 , 71.00 ,96.80%,9.65%
8/1/2018,8/31/2018,"Palo Pinto County, TX",Texas,TX,Single Family Residential," $187,500.00 "," $215,000.00 ", 35.00 , 23.00 , 34.00 , 217.00 , 6.20 , 59.00 ,94.37%,11.43%
8/1/2018,8/31/2018,"Bristol County, MA",Massachusetts,MA,Single Family Residential," $330,000.00 "," $295,000.00 ", 515.00 , 439.00 , 554.00 ," 1,137.00 ", 2.20 , 24.00 ,98.77%,35.34%
8/1/2018,8/31/2018,"Santa Rosa County, FL",Florida,FL,Single Family Residential," $236,000.00 "," $223,900.00 ", 323.00 , 194.00 , 261.00 ," 1,100.00 ", 3.40 , 77.00 ,98.64%,22.91%
8/1/2018,8/31/2018,"Dallas County, TX",Texas,TX,Single Family Residential," $245,000.00 "," $240,000.00 "," 1,945.00 "," 1,759.00 "," 2,336.00 "," 4,946.00 ", 2.50 , 32.00 ,98.44%,27.10%
8/1/2018,8/31/2018,"Mayes County, OK",Oklahoma,OK,Single Family Residential," $130,000.00 "," $139,000.00 ", 27.00 , 18.00 , 30.00 , 160.00 , 5.90 , 93.00 ,95.83%,11.11%
8/1/2018,8/31/2018,"Gonzales County, TX",Texas,TX,Single Family Residential," $125,000.00 "," $169,437.50 ", 8.00 , 5.00 , 12.00 , 54.00 , 6.80 , 33.00 ,96.57%,12.50%
8/1/2018,8/31/2018,"Charlotte County, FL",Florida,FL,Single Family Residential," $218,000.00 "," $219,900.00 ", 389.00 , 282.00 , 419.00 ," 1,358.00 ", 3.50 , 57.00 ,96.58%,11.57%
8/1/2018,8/31/2018,"Warren County, GA",Georgia,GA,Single Family Residential," $81,500.00 "," $68,700.00 ", 2.00 , 1.00 , 4.00 , 5.00 , 2.50 , 125.00 ,96.35%,0.00%
8/1/2018,8/31/2018,"Wyandotte County, KS",Kansas,KS,Single Family Residential," $135,000.00 "," $139,950.00 ", 173.00 ,, 220.00 ,, 2.10 , 36.00 ,,
8/1/2018,8/31/2018,"Jo Daviess County, IL",Illinois,IL,Single Family Residential," $79,500.00 "," $114,500.00 ", 4.00 , 3.00 , 3.00 , 21.00 , 5.30 , 14.00 ,92.16%,0.00%
8/1/2018,8/31/2018,"Blanco County, TX",Texas,TX,Single Family Residential," $286,500.00 "," $389,700.00 ", 6.00 , 4.00 , 12.00 , 60.00 , 10.00 , 96.00 ,98.27%,16.67%
8/1/2018,8/31/2018,"Camden County, GA",Georgia,GA,Single Family Residential," $199,500.00 "," $179,990.00 ", 103.00 , 60.00 , 111.00 , 387.00 , 3.80 , 80.00 ,97.78%,14.56%
8/1/2018,8/31/2018,"Suffolk, VA",Virginia,VA,Single Family Residential," $274,795.00 "," $285,000.00 ", 152.00 , 114.00 , 175.00 , 542.00 , 3.60 , 51.00 ,98.94%,25.00%
8/1/2018,8/31/2018,"Tulsa County, OK",Oklahoma,OK,Single Family Residential," $177,040.00 "," $179,900.00 ", 922.00 , 716.00 ," 1,088.00 "," 2,981.00 ", 3.20 , 35.00 ,97.95%,24.19%
8/1/2018,8/31/2018,"St. Tammany Parish, LA",Louisiana,LA,Single Family Residential," $234,252.50 "," $232,640.00 ", 406.00 , 207.00 , 364.00 ," 1,630.00 ", 4.00 , 84.00 ,97.17%,10.59%
8/1/2018,8/31/2018,"Galveston County, TX",Texas,TX,Single Family Residential," $234,900.00 "," $235,000.00 ", 559.00 , 513.00 , 700.00 ," 1,915.00 ", 3.40 , 32.00 ,97.00%,13.06%
8/1/2018,8/31/2018,"Williams County, OH",Ohio,OH,Single Family Residential," $105,000.00 "," $119,900.00 ", 39.00 , 30.00 , 47.00 , 149.00 , 3.80 , 69.00 ,95.72%,15.38%
8/1/2018,8/31/2018,"Sawyer County, WI",Wisconsin,WI,Single Family Residential," $242,500.00 "," $209,450.00 ", 48.00 , 26.00 , 55.00 , 314.00 , 6.50 , 105.00 ,96.35%,6.25%
8/1/2018,8/31/2018,"Polk County, GA",Georgia,GA,Single Family Residential," $122,500.00 "," $129,900.00 ", 31.00 , 23.00 , 47.00 , 141.00 , 4.50 , 40.00 ,97.23%,22.58%
8/1/2018,8/31/2018,"Cottonwood County, MN",Minnesota,MN,Single Family Residential," $59,000.00 "," $159,000.00 ", 11.00 , 2.00 , 8.00 , 33.00 , 3.00 , 168.00 ,94.06%,9.09%
8/1/2018,8/31/2018,"Humphreys County, TN",Tennessee,TN,Single Family Residential," $128,000.00 "," $156,850.00 ", 20.00 , 19.00 , 23.00 , 66.00 , 3.30 , 45.00 ,96.06%,25.00%
8/1/2018,8/31/2018,"Lincoln County, CO",Colorado,CO,Single Family Residential," $168,050.00 "," $209,000.00 ", 4.00 , 7.00 , 9.00 , 28.00 , 7.00 , 39.00 ,92.21%,0.00%
8/1/2018,8/31/2018,"St. Louis County, MO",Missouri,MO,Single Family Residential," $207,000.00 "," $187,000.00 "," 1,413.00 ",," 1,502.00 "," 3,769.00 ", 2.70 , 42.00 ,98.11%,25.55%
8/1/2018,8/31/2018,"Colusa County, CA",California,CA,Single Family Residential," $334,000.00 ",, 3.00 ,,,,,,99.07%,33.33%
8/1/2018,8/31/2018,"Kent County, MI",Michigan,MI,Single Family Residential," $201,000.00 "," $199,900.00 ", 948.00 , 847.00 ," 1,026.00 "," 1,266.00 ", 1.30 , 10.00 ,100.55%,42.19%
8/1/2018,8/31/2018,"Hennepin County, MN",Minnesota,MN,Single Family Residential," $315,000.00 "," $280,000.00 "," 1,558.00 "," 1,325.00 "," 1,689.00 "," 3,052.00 ", 2.00 , 22.00 ,100.36%,41.78%
8/1/2018,8/31/2018,"Madison County, MO",Missouri,MO,Single Family Residential," $80,000.00 "," $59,900.00 ", 11.00 , 8.00 , 10.00 , 35.00 , 3.20 , 64.00 ,96.46%,0.00%
8/1/2018,8/31/2018,"Essex County, VA",Virginia,VA,Single Family Residential," $174,900.00 "," $189,000.00 ", 14.00 , 4.00 , 15.00 , 38.00 , 2.70 , 134.00 ,94.40%,14.29%
8/1/2018,8/31/2018,"Monroe County, IA",Iowa,IA,Single Family Residential," $96,750.00 "," $106,900.00 ", 6.00 , 2.00 , 12.00 , 26.00 , 4.30 , 143.00 ,83.32%,0.00%
8/1/2018,8/31/2018,"Coffee County, GA",Georgia,GA,Single Family Residential," $130,100.00 ",, 1.00 , 1.00 ,,,, 35.00 ,100.08%,100.00%
8/1/2018,8/31/2018,"Madison County, NC",North Carolina,NC,Single Family Residential," $236,050.00 "," $275,000.00 ", 30.00 , 17.00 , 30.00 , 150.00 , 5.00 , 73.00 ,93.63%,20.00%
8/1/2018,8/31/2018,"Armstrong County, PA",Pennsylvania,PA,Single Family Residential," $100,000.00 "," $102,450.00 ", 45.00 , 28.00 , 64.00 , 248.00 , 5.50 , 87.00 ,96.30%,17.78%
8/1/2018,8/31/2018,"Stafford County, VA",Virginia,VA,Single Family Residential," $372,705.00 "," $335,000.00 ", 218.00 , 164.00 , 203.00 , 541.00 , 2.50 , 43.00 ,99.43%,21.10%
8/1/2018,8/31/2018,"Albany County, NY",New York,NY,Single Family Residential," $230,300.00 "," $214,900.00 ", 324.00 , 222.00 , 293.00 , 831.00 , 2.60 , 22.00 ,99.06%,38.89%
8/1/2018,8/31/2018,"Clay County, MO",Missouri,MO,Single Family Residential," $205,000.00 "," $209,500.00 ", 527.00 ,, 544.00 ,, 1.90 , 35.00 ,,
8/1/2018,8/31/2018,"Carver County, MN",Minnesota,MN,Single Family Residential," $365,000.00 "," $325,000.00 ", 173.00 , 120.00 , 170.00 , 409.00 , 2.40 , 33.00 ,99.34%,28.90%
8/1/2018,8/31/2018,"Montgomery County, IL",Illinois,IL,Single Family Residential," $65,250.00 "," $88,700.00 ", 26.00 , 12.00 , 25.00 , 134.00 , 5.20 , 88.00 ,91.91%,7.69%
8/1/2018,8/31/2018,"Montgomery County, NY",New York,NY,Single Family Residential," $125,000.00 "," $80,900.00 ", 29.00 , 19.00 , 36.00 , 136.00 , 4.70 , 41.00 ,95.62%,24.14%
8/1/2018,8/31/2018,"Burleson County, TX",Texas,TX,Single Family Residential," $1,432,118.00 ",, 1.00 ,,, 5.00 , 5.00 , 126.00 ,90.45%,0.00%
8/1/2018,8/31/2018,"Crittenden County, AR",Arkansas,AR,Single Family Residential," $156,500.00 "," $389,000.00 ", 6.00 , 2.00 , 1.00 , 12.00 , 2.00 , 113.00 ,97.10%,0.00%
8/1/2018,8/31/2018,"Giles County, TN",Tennessee,TN,Single Family Residential," $117,500.00 "," $133,750.00 ", 37.00 , 22.00 , 30.00 , 129.00 , 3.50 , 70.00 ,95.19%,10.81%
8/1/2018,8/31/2018,"Kane County, IL",Illinois,IL,Single Family Residential," $265,000.00 "," $242,000.00 ", 590.00 , 436.00 , 675.00 ," 1,886.00 ", 3.20 , 28.00 ,97.66%,19.49%
8/1/2018,8/31/2018,"Clinton County, OH",Ohio,OH,Single Family Residential," $132,100.00 "," $125,000.00 ", 35.00 , 36.00 , 58.00 , 164.00 , 4.70 , 57.00 ,98.36%,20.00%
8/1/2018,8/31/2018,"Vilas County, WI",Wisconsin,WI,Single Family Residential," $250,000.00 "," $239,900.00 ", 3.00 , 2.00 , 3.00 , 16.00 , 5.30 , 96.00 ,90.93%,0.00%
8/1/2018,8/31/2018,"Hood River County, OR",Oregon,OR,Single Family Residential," $532,500.00 "," $439,000.00 ", 24.00 , 17.00 , 37.00 , 66.00 , 2.80 , 27.00 ,97.22%,8.33%
8/1/2018,8/31/2018,"Gasconade County, MO",Missouri,MO,Single Family Residential," $80,000.00 "," $105,900.00 ", 15.00 , 13.00 , 22.00 , 85.00 , 5.70 , 39.00 ,92.27%,0.00%
8/1/2018,8/31/2018,"Madison County, NY",New York,NY,Single Family Residential," $159,000.00 "," $164,950.00 ", 71.00 , 50.00 , 91.00 , 276.00 , 3.90 , 58.00 ,98.22%,32.39%
8/1/2018,8/31/2018,"Payette County, ID",Idaho,ID,Single Family Residential," $244,750.00 "," $214,900.00 ", 42.00 , 20.00 , 25.00 , 83.00 , 2.00 , 51.00 ,98.76%,21.43%
8/1/2018,8/31/2018,"Bonner County, ID",Idaho,ID,Single Family Residential," $332,500.00 "," $325,000.00 ", 81.00 , 100.00 , 110.00 , 431.00 , 5.30 , 77.00 ,98.54%,12.35%
8/1/2018,8/31/2018,"Harlan County, KY",Kentucky,KY,Single Family Residential," $25,250.00 "," $79,400.00 ", 8.00 , 2.00 , 10.00 , 44.00 , 5.50 , 161.00 ,79.89%,0.00%
8/1/2018,8/31/2018,"Orange County, IN",Indiana,IN,Single Family Residential," $90,000.00 "," $85,000.00 ", 7.00 , 5.00 , 3.00 , 19.00 , 2.70 , 87.00 ,97.89%,0.00%
8/1/2018,8/31/2018,"Warren County, TN",Tennessee,TN,Single Family Residential," $120,700.00 "," $119,000.00 ", 46.00 , 21.00 , 59.00 , 162.00 , 3.50 , 63.00 ,95.11%,13.04%
8/1/2018,8/31/2018,"Ripley County, MO",Missouri,MO,Single Family Residential," $75,500.00 "," $79,900.00 ", 10.00 , 7.00 , 7.00 , 27.00 , 2.70 , 50.00 ,92.63%,10.00%
8/1/2018,8/31/2018,"Renville County, MN",Minnesota,MN,Single Family Residential," $80,000.00 "," $110,000.00 ", 17.00 , 10.00 , 15.00 , 53.00 , 3.10 , 64.00 ,97.54%,35.29%
8/1/2018,8/31/2018,"Coweta County, GA",Georgia,GA,Single Family Residential," $229,900.00 "," $249,900.00 ", 288.00 , 186.00 , 319.00 , 772.00 , 2.70 , 19.00 ,98.77%,22.92%
8/1/2018,8/31/2018,"Grant County, MN",Minnesota,MN,Single Family Residential," $138,000.00 "," $145,900.00 ", 10.00 , 3.00 , 9.00 , 32.00 , 3.20 , 96.00 ,97.26%,0.00%
8/1/2018,8/31/2018,"McIntosh County, GA",Georgia,GA,Single Family Residential," $203,000.00 "," $399,900.00 ", 1.00 , 1.00 , 3.00 , 25.00 , 25.00 , 50.00 ,92.31%,0.00%
8/1/2018,8/31/2018,"Dodge County, NE",Nebraska,NE,Single Family Residential," $140,000.00 "," $159,950.00 ", 45.00 , 43.00 , 45.00 , 85.00 , 1.90 , 17.00 ,96.42%,20.00%
8/1/2018,8/31/2018,"Adams County, CO",Colorado,CO,Single Family Residential," $371,000.00 "," $350,000.00 ", 749.00 , 679.00 , 825.00 ," 1,126.00 ", 1.50 , 16.00 ,99.75%,35.51%
8/1/2018,8/31/2018,"Bleckley County, GA",Georgia,GA,Single Family Residential," $54,000.00 "," $89,900.00 ", 3.00 , 2.00 , 7.00 , 17.00 , 5.70 , 76.00 ,96.75%,33.33%
8/1/2018,8/31/2018,"Pinal County, AZ",Arizona,AZ,Single Family Residential," $215,100.00 "," $216,570.00 ", 781.00 , 632.00 , 894.00 ," 1,812.00 ", 2.30 , 41.00 ,98.55%,20.23%
8/1/2018,8/31/2018,"Washington County, AR",Arkansas,AR,Single Family Residential," $199,125.00 "," $199,000.00 ", 374.00 , 257.00 , 377.00 , 820.00 , 2.20 , 57.00 ,98.04%,20.86%
8/1/2018,8/31/2018,"Bradford County, FL",Florida,FL,Single Family Residential," $130,000.00 "," $161,500.00 ", 14.00 , 8.00 , 12.00 , 44.00 , 3.10 , 76.00 ,93.69%,14.29%
8/1/2018,8/31/2018,"Klickitat County, WA",Washington,WA,Single Family Residential," $319,000.00 "," $449,900.00 ", 26.00 , 10.00 , 22.00 , 60.00 , 2.30 , 20.00 ,99.28%,23.08%
8/1/2018,8/31/2018,"Sullivan County, NY",New York,NY,Single Family Residential," $140,000.00 "," $160,000.00 ", 95.00 , 44.00 , 164.00 , 782.00 , 8.20 , 66.00 ,94.07%,18.95%
8/1/2018,8/31/2018,"Bristol County, RI",Rhode Island,RI,Single Family Residential," $357,500.00 "," $345,000.00 ", 47.00 , 47.00 , 58.00 , 231.00 , 4.90 , 74.00 ,96.01%,21.28%
8/1/2018,8/31/2018,"Wyandot County, OH",Ohio,OH,Single Family Residential," $125,500.00 "," $115,000.00 ", 12.00 , 8.00 , 11.00 , 39.00 , 3.30 , 58.00 ,90.81%,8.33%
8/1/2018,8/31/2018,"Florence County, SC",South Carolina,SC,Single Family Residential," $29,900.00 "," $98,200.00 ", 1.00 ,, 5.00 , 18.00 , 18.00 , 94.00 ,100.00%,0.00%
8/1/2018,8/31/2018,"Ascension Parish, LA",Louisiana,LA,Single Family Residential," $237,870.00 "," $240,625.00 ", 169.00 , 127.00 , 206.00 , 696.00 , 4.10 , 44.00 ,99.13%,7.69%
8/1/2018,8/31/2018,"Ozaukee County, WI",Wisconsin,WI,Single Family Residential," $321,250.00 "," $321,700.00 ", 114.00 , 75.00 , 118.00 , 336.00 , 2.90 , 58.00 ,98.17%,27.19%
8/1/2018,8/31/2018,"Penobscot County, ME",Maine,ME,Single Family Residential," $156,000.00 "," $150,000.00 ", 177.00 , 157.00 , 238.00 , 574.00 , 3.20 , 27.00 ,96.13%,22.03%
8/1/2018,8/31/2018,"Fayette County, GA",Georgia,GA,Single Family Residential," $300,000.00 "," $299,945.00 ", 218.00 , 149.00 , 214.00 , 533.00 , 2.40 , 26.00 ,98.26%,12.84%
8/1/2018,8/31/2018,"Dickson County, TN",Tennessee,TN,Single Family Residential," $223,500.00 "," $219,900.00 ", 84.00 , 60.00 , 107.00 , 268.00 , 3.20 , 55.00 ,97.87%,20.24%
8/1/2018,8/31/2018,"Moore County, NC",North Carolina,NC,Single Family Residential," $244,500.00 "," $242,000.00 ", 11.00 , 5.00 , 4.00 , 15.00 , 1.40 , 97.00 ,96.19%,0.00%
8/1/2018,8/31/2018,"Hardin County, TN",Tennessee,TN,Single Family Residential," $161,000.00 "," $149,500.00 ", 37.00 , 17.00 , 53.00 , 248.00 , 6.70 , 97.00 ,95.17%,8.11%
8/1/2018,8/31/2018,"Greene County, OH",Ohio,OH,Single Family Residential," $187,500.00 "," $179,900.00 ", 239.00 , 198.00 , 263.00 , 476.00 , 2.00 , 43.00 ,98.15%,20.50%
8/1/2018,8/31/2018,"Newport County, RI",Rhode Island,RI,Single Family Residential," $440,000.00 "," $448,750.00 ", 95.00 , 58.00 , 112.00 , 432.00 , 4.50 , 56.00 ,96.16%,10.53%
8/1/2018,8/31/2018,"Calvert County, MD",Maryland,MD,Single Family Residential," $330,000.00 "," $340,900.00 ", 162.00 , 105.00 , 160.00 , 531.00 , 3.30 , 48.00 ,98.09%,17.28%
8/1/2018,8/31/2018,"Costilla County, CO",Colorado,CO,Single Family Residential," $238,500.00 "," $137,500.00 ", 2.00 , 5.00 , 6.00 , 35.00 , 17.50 , 80.00 ,96.37%,0.00%
8/1/2018,8/31/2018,"Travis County, TX",Texas,TX,Single Family Residential," $375,000.00 "," $349,000.00 "," 1,449.00 "," 1,201.00 "," 1,598.00 "," 3,675.00 ", 2.50 , 31.00 ,98.28%,19.12%
8/1/2018,8/31/2018,"Guthrie County, IA",Iowa,IA,Single Family Residential," $152,800.00 "," $104,250.00 ", 22.00 , 11.00 , 16.00 , 58.00 , 2.60 , 94.00 ,97.74%,18.18%
8/1/2018,8/31/2018,"Audubon County, IA",Iowa,IA,Single Family Residential," $97,500.00 "," $49,500.00 ", 4.00 , 3.00 , 5.00 , 20.00 , 5.00 , 63.00 ,76.74%,0.00%
8/1/2018,8/31/2018,"Vinton County, OH",Ohio,OH,Single Family Residential," $101,950.00 "," $166,950.00 ", 2.00 , 2.00 , 6.00 , 15.00 , 7.50 , 69.00 ,92.98%,0.00%
8/1/2018,8/31/2018,"Beaufort County, SC",South Carolina,SC,Single Family Residential," $282,450.00 "," $169,500.00 ", 6.00 , 3.00 , 7.00 , 15.00 , 2.50 , 116.00 ,95.78%,16.67%
8/1/2018,8/31/2018,"Uintah County, UT",Utah,UT,Single Family Residential," $169,000.00 "," $179,900.00 ", 39.00 , 32.00 , 60.00 , 248.00 , 6.40 , 50.00 ,96.90%,15.38%
8/1/2018,8/31/2018,"Bennington County, VT",Vermont,VT,Single Family Residential," $208,250.00 "," $249,250.00 ", 72.00 , 34.00 , 64.00 , 396.00 , 5.50 , 81.00 ,96.00%,11.11%
8/1/2018,8/31/2018,"St. Louis City County, MO",Missouri,MO,Single Family Residential," $151,250.00 "," $144,900.00 ", 320.00 ,, 345.00 , 949.00 , 3.00 , 43.00 ,96.93%,23.75%
8/1/2018,8/31/2018,"Los Angeles County, CA",California,CA,Single Family Residential," $660,000.00 "," $618,000.00 "," 4,873.00 "," 4,313.00 "," 5,925.00 "," 13,568.00 ", 2.80 , 39.00 ,99.98%,42.52%
8/1/2018,8/31/2018,"New Castle County, DE",Delaware,DE,Single Family Residential," $276,000.00 "," $234,900.00 ", 514.00 , 364.00 , 435.00 ," 1,022.00 ", 2.00 , 30.00 ,98.61%,20.43%
8/1/2018,8/31/2018,"St. Mary's County, MD",Maryland,MD,Single Family Residential," $315,000.00 "," $275,000.00 ", 179.00 , 107.00 , 162.00 , 473.00 , 2.60 , 50.00 ,97.90%,18.44%
8/1/2018,8/31/2018,"Hood County, TX",Texas,TX,Single Family Residential," $245,000.00 "," $219,000.00 ", 133.00 , 115.00 , 141.00 , 338.00 , 2.50 , 47.00 ,97.66%,17.29%
8/1/2018,8/31/2018,"Fairfax County, VA",Virginia,VA,Single Family Residential," $675,000.00 "," $475,000.00 ", 755.00 , 506.00 , 656.00 ," 1,742.00 ", 2.30 , 25.00 ,99.10%,24.64%
8/1/2018,8/31/2018,"Jackson County, IN",Indiana,IN,Single Family Residential," $128,500.00 "," $125,700.00 ", 35.00 , 25.00 , 38.00 , 111.00 , 3.20 , 52.00 ,98.84%,5.71%
8/1/2018,8/31/2018,"Morgan County, GA",Georgia,GA,Single Family Residential," $278,000.00 "," $312,450.00 ", 21.00 , 15.00 , 34.00 , 131.00 , 6.20 , 71.00 ,96.34%,14.29%
8/1/2018,8/31/2018,"Merrimack County, NH",New Hampshire,NH,Single Family Residential," $264,000.00 "," $256,950.00 ", 224.00 , 164.00 , 230.00 , 722.00 , 3.20 , 64.00 ,98.77%,34.82%
8/1/2018,8/31/2018,"Montgomery County, MO",Missouri,MO,Single Family Residential," $130,500.00 "," $100,000.00 ", 9.00 , 9.00 , 12.00 , 58.00 , 6.40 , 80.00 ,100.28%,22.22%
8/1/2018,8/31/2018,"Belknap County, NH",New Hampshire,NH,Single Family Residential," $259,750.00 "," $255,499.50 ", 130.00 , 91.00 , 164.00 , 573.00 , 4.40 , 65.00 ,95.99%,22.31%
8/1/2018,8/31/2018,"Champaign County, OH",Ohio,OH,Single Family Residential," $137,750.00 "," $127,900.00 ", 38.00 , 31.00 , 46.00 , 140.00 , 3.70 , 48.00 ,98.51%,34.21%
8/1/2018,8/31/2018,"Coryell County, TX",Texas,TX,Single Family Residential," $145,500.00 "," $139,900.00 ", 10.00 , 8.00 , 7.00 , 24.00 , 2.40 , 48.00 ,99.11%,30.00%
8/1/2018,8/31/2018,"Steele County, MN",Minnesota,MN,Single Family Residential," $167,000.00 "," $161,400.00 ", 63.00 , 39.00 , 63.00 , 108.00 , 1.70 , 37.00 ,99.50%,44.44%
8/1/2018,8/31/2018,"McDuffie County, GA",Georgia,GA,Single Family Residential," $111,700.00 "," $159,900.00 ", 11.00 , 7.00 , 18.00 , 43.00 , 3.90 , 55.00 ,95.28%,9.09%
8/1/2018,8/31/2018,"Llano County, TX",Texas,TX,Single Family Residential," $470,000.00 "," $382,450.00 ", 29.00 , 12.00 , 26.00 , 161.00 , 5.60 , 125.00 ,95.70%,3.45%
8/1/2018,8/31/2018,"Allegany County, MD",Maryland,MD,Single Family Residential," $87,250.00 "," $119,000.00 ", 70.00 , 44.00 , 85.00 , 336.00 , 4.80 , 42.00 ,94.18%,14.29%
8/1/2018,8/31/2018,"Lincoln County, WI",Wisconsin,WI,Single Family Residential," $129,000.00 "," $112,950.00 ", 23.00 , 15.00 , 32.00 , 111.00 , 4.80 , 70.00 ,96.10%,17.39%
8/1/2018,8/31/2018,"Pine County, MN",Minnesota,MN,Single Family Residential," $160,000.00 "," $170,000.00 ", 46.00 , 34.00 , 51.00 , 165.00 , 3.60 , 26.00 ,97.37%,26.09%
8/1/2018,8/31/2018,"Arapahoe County, CO",Colorado,CO,Single Family Residential," $393,000.00 "," $369,900.00 ", 825.00 , 777.00 , 918.00 ," 1,281.00 ", 1.60 , 12.00 ,99.72%,34.79%
8/1/2018,8/31/2018,"Clark County, NV",Nevada,NV,Single Family Residential," $296,000.00 "," $285,000.00 "," 3,025.00 "," 2,536.00 "," 3,911.00 "," 6,872.00 ", 2.30 , 32.00 ,99.19%,29.69%
8/1/2018,8/31/2018,"Marshall County, MS",Mississippi,MS,Single Family Residential," $166,450.00 "," $168,000.00 ", 10.00 , 9.00 , 11.00 , 46.00 , 4.60 , 67.00 ,98.40%,20.00%
8/1/2018,8/31/2018,"Mercer County, PA",Pennsylvania,PA,Single Family Residential," $115,000.00 "," $128,450.00 ", 71.00 , 28.00 , 72.00 , 402.00 , 5.70 , 108.00 ,91.82%,4.23%
8/1/2018,8/31/2018,"Union County, OH",Ohio,OH,Single Family Residential," $239,000.00 "," $279,950.00 ", 79.00 , 67.00 , 90.00 , 245.00 , 3.10 , 47.00 ,98.87%,29.11%
8/1/2018,8/31/2018,"Lincoln County, GA",Georgia,GA,Single Family Residential," $288,000.00 "," $97,000.00 ", 10.00 , 5.00 , 7.00 , 19.00 , 1.90 , 84.00 ,93.99%,0.00%
8/1/2018,8/31/2018,"West Feliciana Parish, LA",Louisiana,LA,Single Family Residential," $310,000.00 "," $209,500.00 ", 9.00 , 3.00 , 8.00 , 51.00 , 5.70 , 162.00 ,96.48%,22.22%
8/1/2018,8/31/2018,"Decatur County, GA",Georgia,GA,Single Family Residential," $179,000.00 ",, 1.00 , 1.00 ,, 12.00 , 12.00 , 76.00 ,94.71%,0.00%
8/1/2018,8/31/2018,"Allegan County, MI",Michigan,MI,Single Family Residential," $213,800.00 "," $199,450.00 ", 176.00 , 136.00 , 168.00 , 394.00 , 2.20 , 25.00 ,98.31%,30.11%
8/1/2018,8/31/2018,"Lake County, IL",Illinois,IL,Single Family Residential," $269,000.00 "," $248,900.00 ", 836.00 , 550.00 , 970.00 ," 3,687.00 ", 4.40 , 41.00 ,96.88%,15.55%
8/1/2018,8/31/2018,"Scott County, AR",Arkansas,AR,Single Family Residential," $180,000.00 ",, 1.00 ,,, 2.00 , 2.00 , 122.00 ,120.00%,100.00%
8/1/2018,8/31/2018,"McCormick County, SC",South Carolina,SC,Single Family Residential," $255,000.00 "," $221,000.00 ", 9.00 , 2.00 , 6.00 , 30.00 , 3.30 , 232.00 ,96.90%,0.00%
8/1/2018,8/31/2018,"Grant County, WV",West Virginia,WV,Single Family Residential," $130,000.00 "," $133,500.00 ", 3.00 , 9.00 , 8.00 , 44.00 , 14.70 , 160.00 ,92.81%,0.00%
8/1/2018,8/31/2018,"Perry County, MO",Missouri,MO,Single Family Residential," $112,700.00 "," $134,900.00 ", 11.00 , 7.00 , 15.00 , 49.00 , 4.50 , 67.00 ,94.31%,9.09%
8/1/2018,8/31/2018,"Bell County, KY",Kentucky,KY,Single Family Residential," $90,000.00 "," $84,900.00 ", 9.00 , 3.00 , 13.00 , 44.00 , 4.90 , 161.00 ,89.51%,11.11%
8/1/2018,8/31/2018,"Flagler County, FL",Florida,FL,Single Family Residential," $310,000.00 "," $379,990.00 ", 1.00 ,, 9.00 , 26.00 , 26.00 , 59.00 ,88.83%,0.00%
8/1/2018,8/31/2018,"Wayne County, NY",New York,NY,Single Family Residential," $147,000.00 "," $129,900.00 ", 93.00 , 83.00 , 114.00 , 265.00 , 2.80 , 23.00 ,99.19%,39.78%
8/1/2018,8/31/2018,"Washington County, OK",Oklahoma,OK,Single Family Residential," $120,000.00 "," $125,900.00 ", 73.00 , 56.00 , 97.00 , 307.00 , 4.20 , 43.00 ,96.36%,16.44%
8/1/2018,8/31/2018,"Bergen County, NJ",New Jersey,NJ,Single Family Residential," $499,000.00 "," $474,947.50 ", 840.00 , 451.00 , 733.00 ," 3,694.00 ", 4.40 , 89.00 ,98.32%,26.31%
8/1/2018,8/31/2018,"Polk County, IA",Iowa,IA,Single Family Residential," $208,000.00 "," $199,900.00 ", 747.00 , 572.00 , 813.00 ," 1,669.00 ", 2.20 , 20.00 ,99.23%,26.51%
8/1/2018,8/31/2018,"Huron County, OH",Ohio,OH,Single Family Residential," $147,000.00 "," $128,700.00 ", 10.00 , 8.00 , 20.00 , 76.00 , 7.60 , 71.00 ,97.93%,30.00%
8/1/2018,8/31/2018,"York County, PA",Pennsylvania,PA,Single Family Residential," $208,900.00 "," $174,900.00 ", 507.00 , 351.00 , 472.00 ," 1,309.00 ", 2.60 , 30.00 ,98.11%,17.95%
8/1/2018,8/31/2018,"Brown County, MN",Minnesota,MN,Single Family Residential," $127,500.00 "," $84,500.00 ", 7.00 , 6.00 , 10.00 , 24.00 , 3.40 , 181.00 ,92.66%,0.00%
8/1/2018,8/31/2018,"Charles County, MD",Maryland,MD,Single Family Residential," $330,500.00 "," $304,900.00 ", 220.00 , 163.00 , 221.00 , 585.00 , 2.70 , 28.00 ,99.73%,22.73%
8/1/2018,8/31/2018,"Mineral County, WV",West Virginia,WV,Single Family Residential," $108,750.00 "," $135,000.00 ", 22.00 , 12.00 , 35.00 , 110.00 , 5.00 , 57.00 ,94.22%,22.73%
8/1/2018,8/31/2018,"Johnson County, AR",Arkansas,AR,Single Family Residential," $159,900.00 "," $199,000.00 ", 1.00 , 2.00 , 3.00 , 9.00 , 9.00 , 67.00 ,98.16%,0.00%
