period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
3/1/2016,3/31/2016,"Mecosta County, MI",Michigan,MI,Single Family Residential," $84,950.00 "," $139,900.00 ", 40.00 , 17.00 , 83.00 , 335.00 , 8.40 , 164.00 ,93.08%,10.00%
3/1/2016,3/31/2016,"Placer County, CA",California,CA,Single Family Residential," $412,000.00 "," $445,994.50 ", 518.00 , 556.00 , 761.00 ," 1,184.00 ", 2.30 , 18.00 ,98.79%,26.06%
3/1/2016,3/31/2016,"Hardy County, WV",West Virginia,WV,Single Family Residential," $109,500.00 "," $162,000.00 ", 8.00 , 3.00 , 23.00 , 125.00 , 15.60 , 214.00 ,91.88%,0.00%
3/1/2016,3/31/2016,"Knox County, ME",Maine,ME,Single Family Residential," $164,169.00 "," $274,750.00 ", 37.00 , 15.00 , 69.00 , 373.00 , 10.10 , 199.00 ,93.06%,8.11%
3/1/2016,3/31/2016,"Wagoner County, OK",Oklahoma,OK,Single Family Residential," $153,000.00 "," $159,900.00 ", 85.00 , 77.00 , 147.00 , 339.00 , 4.00 , 53.00 ,97.91%,31.76%
3/1/2016,3/31/2016,"Sussex County, NJ",New Jersey,NJ,Single Family Residential," $192,000.00 "," $234,900.00 ", 159.00 , 112.00 , 324.00 ," 1,291.00 ", 8.10 , 141.00 ,95.20%,13.84%
3/1/2016,3/31/2016,"Logan County, OH",Ohio,OH,Single Family Residential," $96,000.00 "," $127,400.00 ", 30.00 , 8.00 , 68.00 , 343.00 , 11.40 , 127.00 ,91.85%,6.67%
3/1/2016,3/31/2016,"Kern County, CA",California,CA,Single Family Residential," $206,000.00 "," $215,000.00 ", 684.00 , 693.00 , 941.00 ," 2,085.00 ", 3.00 , 41.00 ,99.56%,13.45%
3/1/2016,3/31/2016,"Erie County, OH",Ohio,OH,Single Family Residential," $207,500.00 "," $184,400.00 ", 24.00 , 8.00 , 41.00 , 197.00 , 8.20 , 125.00 ,93.61%,4.17%
3/1/2016,3/31/2016,"Fillmore County, MN",Minnesota,MN,Single Family Residential," $120,000.00 "," $119,900.00 ", 17.00 , 11.00 , 22.00 , 72.00 , 4.20 , 84.00 ,96.79%,11.76%
3/1/2016,3/31/2016,"Gadsden County, FL",Florida,FL,Single Family Residential," $116,750.00 "," $103,500.00 ", 22.00 , 7.00 , 36.00 , 147.00 , 6.70 , 119.00 ,95.10%,9.09%
3/1/2016,3/31/2016,"Palm Beach County, FL",Florida,FL,Single Family Residential," $315,000.00 "," $266,900.00 "," 1,457.00 "," 1,091.00 "," 2,160.00 "," 7,640.00 ", 5.20 , 75.00 ,96.30%,10.71%
3/1/2016,3/31/2016,"Orleans County, VT",Vermont,VT,Single Family Residential," $173,500.00 "," $185,000.00 ", 12.00 , 9.00 , 57.00 , 376.00 , 31.30 , 186.00 ,94.06%,8.33%
3/1/2016,3/31/2016,"Plaquemines Parish, LA",Louisiana,LA,Single Family Residential," $270,000.00 "," $239,950.00 ", 12.00 , 6.00 , 10.00 , 70.00 , 5.80 , 147.00 ,96.64%,0.00%
3/1/2016,3/31/2016,"Walton County, FL",Florida,FL,Single Family Residential," $347,915.00 "," $359,000.00 ", 189.00 , 1.00 , 5.00 , 8.00 , -   ,,97.25%,17.99%
3/1/2016,3/31/2016,"Clarke County, IA",Iowa,IA,Single Family Residential," $110,000.00 "," $79,450.00 ", 9.00 , 2.00 , 13.00 , 47.00 , 5.20 , 184.00 ,89.19%,11.11%
3/1/2016,3/31/2016,"Jefferson County, NY",New York,NY,Single Family Residential," $83,749.50 "," $165,000.00 ", 56.00 , 14.00 , 160.00 , 864.00 , 15.40 , 184.00 ,91.32%,8.93%
3/1/2016,3/31/2016,"Winchester, VA",Virginia,VA,Single Family Residential," $147,000.00 "," $223,450.00 ", 24.00 , 20.00 , 43.00 , 87.00 , 3.60 , 90.00 ,97.63%,20.83%
3/1/2016,3/31/2016,"Green County, WI",Wisconsin,WI,Single Family Residential," $168,500.00 "," $167,900.00 ", 26.00 , 16.00 , 52.00 , 162.00 , 6.20 , 144.00 ,93.60%,11.54%
3/1/2016,3/31/2016,"Harrison County, IA",Iowa,IA,Single Family Residential," $95,000.00 "," $127,900.00 ", 3.00 , 1.00 , 13.00 , 32.00 , 10.70 , 267.00 ,100.00%,0.00%
3/1/2016,3/31/2016,"Hocking County, OH",Ohio,OH,Single Family Residential," $140,000.00 "," $159,900.00 ", 1.00 , 1.00 , 2.00 , 4.00 , 4.00 , 240.00 ,87.55%,0.00%
3/1/2016,3/31/2016,"Brevard County, FL",Florida,FL,Single Family Residential," $170,127.50 "," $181,300.00 ", 882.00 , 511.00 , 842.00 ," 2,858.00 ", 3.20 , 86.00 ,97.29%,17.01%
3/1/2016,3/31/2016,"Payne County, OK",Oklahoma,OK,Single Family Residential," $146,000.00 "," $141,000.00 ", 8.00 , 1.00 , 4.00 , 33.00 , 4.10 , 261.00 ,94.54%,0.00%
3/1/2016,3/31/2016,"Owyhee County, ID",Idaho,ID,Single Family Residential," $118,450.00 "," $120,000.00 ", 6.00 ,, 8.00 , 55.00 , 9.20 , 264.00 ,93.06%,16.67%
3/1/2016,3/31/2016,"Lincoln County, MN",Minnesota,MN,Single Family Residential," $72,600.00 "," $63,950.00 ", 3.00 , 2.00 , 6.00 , 23.00 , 7.70 , 68.00 ,87.04%,0.00%
3/1/2016,3/31/2016,"Putnam County, NY",New York,NY,Single Family Residential," $324,472.00 "," $349,900.00 ", 67.00 , 49.00 , 148.00 , 511.00 , 7.60 , 148.00 ,94.87%,11.94%
3/1/2016,3/31/2016,"Benton County, OR",Oregon,OR,Single Family Residential," $290,000.00 "," $339,000.00 ", 67.00 , 54.00 , 96.00 , 229.00 , 3.40 , 57.00 ,98.77%,35.82%
3/1/2016,3/31/2016,"Coffee County, TN",Tennessee,TN,Single Family Residential," $129,000.00 "," $129,900.00 ", 62.00 , 40.00 , 93.00 , 270.00 , 4.40 , 89.00 ,95.85%,17.74%
3/1/2016,3/31/2016,"Schoharie County, NY",New York,NY,Single Family Residential," $104,000.00 "," $137,200.00 ", 22.00 , 14.00 , 33.00 , 147.00 , 6.70 , 103.00 ,90.00%,18.18%
3/1/2016,3/31/2016,"Garrard County, KY",Kentucky,KY,Single Family Residential," $91,250.00 "," $148,500.00 ", 14.00 , 17.00 , 34.00 , 92.00 , 6.60 , 91.00 ,88.33%,7.14%
3/1/2016,3/31/2016,"Randolph County, IL",Illinois,IL,Single Family Residential," $42,000.00 "," $84,500.00 ", 8.00 , 2.00 , 19.00 , 106.00 , 13.30 , 182.00 ,89.91%,12.50%
3/1/2016,3/31/2016,"Surry County, VA",Virginia,VA,Single Family Residential," $202,500.00 "," $183,700.00 ", 2.00 , 1.00 , 6.00 , 26.00 , 13.00 , 180.00 ,100.22%,50.00%
3/1/2016,3/31/2016,"McIntosh County, GA",Georgia,GA,Single Family Residential," $237,000.00 "," $479,000.00 ", 1.00 ,, 1.00 , 12.00 , 12.00 , 308.00 ,84.67%,0.00%
3/1/2016,3/31/2016,"Kennebec County, ME",Maine,ME,Single Family Residential," $140,000.00 "," $159,949.50 ", 83.00 , 71.00 , 173.00 , 769.00 , 9.30 , 170.00 ,94.32%,9.64%
3/1/2016,3/31/2016,"Spokane County, WA",Washington,WA,Single Family Residential," $200,000.00 "," $214,900.00 ", 524.00 , 527.00 , 892.00 ," 1,809.00 ", 3.50 , 71.00 ,98.43%,23.85%
3/1/2016,3/31/2016,"Meigs County, TN",Tennessee,TN,Single Family Residential," $272,500.00 "," $275,000.00 ", 2.00 ,, 9.00 , 33.00 , 16.50 , 173.00 ,104.48%,50.00%
3/1/2016,3/31/2016,"Gallia County, OH",Ohio,OH,Single Family Residential," $368,000.00 ",, 1.00 , 2.00 ,, 3.00 , 3.00 , 64.00 ,92.46%,0.00%
3/1/2016,3/31/2016,"Litchfield County, CT",Connecticut,CT,Single Family Residential," $192,750.00 "," $248,950.00 ", 140.00 , 93.00 , 364.00 ," 1,480.00 ", 10.60 , 153.00 ,92.99%,10.00%
3/1/2016,3/31/2016,"Maricopa County, AZ",Arizona,AZ,Single Family Residential," $242,000.00 "," $254,750.00 "," 6,054.00 "," 5,059.00 "," 7,717.00 "," 18,839.00 ", 3.10 , 49.00 ,98.00%,14.60%
3/1/2016,3/31/2016,"Crawford County, IN",Indiana,IN,Single Family Residential," $77,700.00 "," $87,450.00 ", 10.00 , 4.00 , 12.00 , 27.00 , 2.70 , 110.00 ,93.60%,10.00%
3/1/2016,3/31/2016,"Lyon County, NV",Nevada,NV,Single Family Residential," $175,000.00 "," $214,900.00 ", 90.00 , 64.00 , 105.00 , 267.00 , 3.00 , 70.00 ,98.01%,16.67%
3/1/2016,3/31/2016,"Livingston Parish, LA",Louisiana,LA,Single Family Residential," $172,103.00 "," $172,000.00 ", 171.00 , 141.00 , 216.00 , 473.00 , 2.80 , 75.00 ,97.77%,8.19%
3/1/2016,3/31/2016,"Lee County, NC",North Carolina,NC,Single Family Residential," $170,000.00 "," $189,000.00 ", 27.00 , 10.00 , 34.00 , 114.00 , 4.20 , 125.00 ,96.38%,3.70%
3/1/2016,3/31/2016,"Harnett County, NC",North Carolina,NC,Single Family Residential," $163,000.00 "," $149,900.00 ", 79.00 , 37.00 , 95.00 , 398.00 , 5.00 , 150.00 ,97.04%,18.99%
3/1/2016,3/31/2016,"Ventura County, CA",California,CA,Single Family Residential," $577,000.00 "," $567,500.00 ", 543.00 , 508.00 , 728.00 ," 1,289.00 ", 2.40 , 30.00 ,98.47%,24.49%
3/1/2016,3/31/2016,"Page County, VA",Virginia,VA,Single Family Residential," $116,500.00 "," $189,000.00 ", 19.00 , 6.00 , 29.00 , 153.00 , 8.10 , 143.00 ,94.71%,26.32%
3/1/2016,3/31/2016,"Lake County, OH",Ohio,OH,Single Family Residential," $129,250.00 "," $149,900.00 ", 254.00 , 151.00 , 334.00 ," 1,058.00 ", 4.20 , 101.00 ,96.35%,17.32%
3/1/2016,3/31/2016,"Cass County, IA",Iowa,IA,Single Family Residential," $97,250.00 "," $84,450.00 ", 10.00 , 3.00 , 14.00 , 75.00 , 7.50 , 204.00 ,91.56%,0.00%
3/1/2016,3/31/2016,"Clare County, MI",Michigan,MI,Single Family Residential," $12,000.00 "," $17,150.00 ", 1.00 , 1.00 , 2.00 , 11.00 , 11.00 , 90.00 ,86.33%,0.00%
3/1/2016,3/31/2016,"Hartford County, CT",Connecticut,CT,Single Family Residential," $200,000.00 "," $224,900.00 ", 608.00 , 458.00 ," 1,266.00 "," 3,328.00 ", 5.50 , 105.00 ,97.75%,20.72%
3/1/2016,3/31/2016,"Rock County, WI",Wisconsin,WI,Single Family Residential," $124,000.00 "," $134,900.00 ", 139.00 , 83.00 , 254.00 , 702.00 , 5.10 , 125.00 ,96.57%,11.51%
3/1/2016,3/31/2016,"Cape Girardeau County, MO",Missouri,MO,Single Family Residential," $150,000.00 "," $158,425.00 ", 75.00 , 33.00 , 103.00 , 312.00 , 4.20 , 104.00 ,97.02%,9.33%
3/1/2016,3/31/2016,"Evans County, GA",Georgia,GA,Single Family Residential," $125,500.00 "," $165,000.00 ", 2.00 , 1.00 , 5.00 , 27.00 , 13.50 , 215.00 ,85.72%,0.00%
3/1/2016,3/31/2016,"Gaston County, NC",North Carolina,NC,Single Family Residential," $134,500.00 "," $154,950.00 ", 246.00 ,, 320.00 ," 1,145.00 ", 4.70 , 106.00 ,94.76%,17.48%
3/1/2016,3/31/2016,"Winnebago County, WI",Wisconsin,WI,Single Family Residential," $126,900.00 "," $144,900.00 ", 151.00 , 70.00 , 232.00 , 810.00 , 5.40 , 123.00 ,96.61%,14.57%
3/1/2016,3/31/2016,"Monroe County, WI",Wisconsin,WI,Single Family Residential," $131,500.00 "," $140,000.00 ", 33.00 , 16.00 , 66.00 , 228.00 , 6.90 , 147.00 ,96.02%,6.06%
3/1/2016,3/31/2016,"Rockingham County, NH",New Hampshire,NH,Single Family Residential," $305,000.00 "," $329,900.00 ", 245.00 , 179.00 , 522.00 ," 1,319.00 ", 5.40 , 99.00 ,98.21%,30.61%
3/1/2016,3/31/2016,"Petersburg, VA",Virginia,VA,Single Family Residential," $74,500.00 "," $69,225.00 ", 22.00 , 25.00 , 32.00 , 121.00 , 5.50 , 108.00 ,90.92%,9.09%
3/1/2016,3/31/2016,"Chester County, PA",Pennsylvania,PA,Single Family Residential," $302,307.50 "," $339,900.00 ", 332.00 , 326.00 , 784.00 ," 1,967.00 ", 5.90 , 76.00 ,96.57%,18.37%
3/1/2016,3/31/2016,"Lake County, CO",Colorado,CO,Single Family Residential," $295,000.00 "," $219,000.00 ", 5.00 , 1.00 , 20.00 , 53.00 , 10.60 , 217.00 ,97.67%,0.00%
3/1/2016,3/31/2016,"Broomfield County, CO",Colorado,CO,Single Family Residential," $470,000.00 "," $425,000.00 ", 53.00 , 81.00 , 107.00 , 106.00 , 2.00 , 39.00 ,98.46%,30.19%
3/1/2016,3/31/2016,"Independence County, AR",Arkansas,AR,Single Family Residential," $34,500.00 "," $85,000.00 ", 2.00 , 2.00 , 3.00 , 7.00 , 3.50 , 36.00 ,101.56%,50.00%
3/1/2016,3/31/2016,"Lincoln County, CO",Colorado,CO,Single Family Residential," $105,000.00 ",, 3.00 ,,, 17.00 , 5.70 , 65.00 ,92.19%,0.00%
3/1/2016,3/31/2016,"Fayette County, KY",Kentucky,KY,Single Family Residential," $169,400.00 "," $181,950.00 ", 360.00 , 401.00 , 586.00 , 734.00 , 2.00 , 39.00 ,97.29%,9.17%
3/1/2016,3/31/2016,"Whitfield County, GA",Georgia,GA,Single Family Residential," $190,000.00 "," $84,900.00 ", 1.00 ,, 3.00 , 21.00 , 21.00 , 120.00 ,85.97%,0.00%
3/1/2016,3/31/2016,"DuPage County, IL",Illinois,IL,Single Family Residential," $295,000.00 "," $299,000.00 ", 650.00 , 787.00 ," 1,456.00 "," 3,273.00 ", 5.00 , 81.00 ,96.48%,14.00%
3/1/2016,3/31/2016,"Warren County, OH",Ohio,OH,Single Family Residential," $211,416.50 "," $225,000.00 ", 266.00 , 182.00 , 465.00 ," 1,220.00 ", 4.60 , 70.00 ,97.84%,12.03%
3/1/2016,3/31/2016,"Bracken County, KY",Kentucky,KY,Single Family Residential," $80,000.00 "," $99,000.00 ", 5.00 , 2.00 , 8.00 , 36.00 , 7.20 , 111.00 ,96.83%,20.00%
3/1/2016,3/31/2016,"Jefferson County, CO",Colorado,CO,Single Family Residential," $370,000.00 "," $369,000.00 ", 776.00 , 826.00 , 854.00 , 877.00 , 1.10 , 28.00 ,100.21%,41.49%
3/1/2016,3/31/2016,"New London County, CT",Connecticut,CT,Single Family Residential," $180,000.00 "," $219,500.00 ", 205.00 , 159.00 , 451.00 ," 1,471.00 ", 7.20 , 109.00 ,94.72%,10.73%
3/1/2016,3/31/2016,"Sullivan County, NH",New Hampshire,NH,Single Family Residential," $146,500.00 "," $165,450.00 ", 22.00 , 12.00 , 99.00 , 422.00 , 19.20 , 179.00 ,90.88%,13.64%
3/1/2016,3/31/2016,"Wilkinson County, GA",Georgia,GA,Single Family Residential," $35,750.00 "," $72,500.00 ", 2.00 , 1.00 , 5.00 , 14.00 , 7.00 , 55.00 ,95.09%,0.00%
3/1/2016,3/31/2016,"Lewis County, TN",Tennessee,TN,Single Family Residential," $58,000.00 "," $117,500.00 ", 11.00 , 6.00 , 19.00 , 60.00 , 5.50 , 61.00 ,90.08%,0.00%
3/1/2016,3/31/2016,"Wyoming County, NY",New York,NY,Single Family Residential," $73,000.00 "," $90,000.00 ", 31.00 , 12.00 , 43.00 , 142.00 , 4.60 , 145.00 ,90.37%,6.45%
3/1/2016,3/31/2016,"East Baton Rouge Parish, LA",Louisiana,LA,Single Family Residential," $199,950.00 "," $211,000.00 ", 406.00 , 369.00 , 595.00 ," 1,490.00 ", 3.70 , 71.00 ,97.68%,14.04%
3/1/2016,3/31/2016,"Polk County, TX",Texas,TX,Single Family Residential," $112,000.00 "," $267,000.00 ", 1.00 ,, 2.00 , 4.00 , 4.00 , 528.00 ,86.82%,0.00%
3/1/2016,3/31/2016,"Union County, OR",Oregon,OR,Single Family Residential," $159,500.00 "," $159,900.00 ", 16.00 , 12.00 , 31.00 , 71.00 , 4.40 , 101.00 ,95.26%,12.50%
3/1/2016,3/31/2016,"Rowan County, NC",North Carolina,NC,Single Family Residential," $108,000.00 "," $150,000.00 ", 115.00 ,, 142.00 , 691.00 , 6.00 , 164.00 ,91.62%,13.91%
3/1/2016,3/31/2016,"Falls Church, VA",Virginia,VA,Single Family Residential," $935,000.00 "," $809,900.00 ", 9.00 , 12.00 , 17.00 , 14.00 , 1.60 , 8.00 ,100.66%,33.33%
3/1/2016,3/31/2016,"Sumner County, TN",Tennessee,TN,Single Family Residential," $222,000.00 "," $239,900.00 ", 311.00 , 234.00 , 411.00 , 951.00 , 3.10 , 57.00 ,98.46%,24.76%
3/1/2016,3/31/2016,"Switzerland County, IN",Indiana,IN,Single Family Residential," $287,000.00 "," $60,000.00 ", 1.00 ,, 3.00 , 15.00 , 15.00 , 394.00 ,94.72%,0.00%
3/1/2016,3/31/2016,"Buchanan County, MO",Missouri,MO,Single Family Residential," $97,750.00 "," $114,000.00 ", 70.00 , 37.00 , 130.00 , 442.00 , 6.30 , 122.00 ,94.86%,7.14%
3/1/2016,3/31/2016,"Jackson County, CO",Colorado,CO,Single Family Residential," $156,500.00 "," $187,750.00 ", 1.00 ,, 2.00 , 12.00 , 12.00 , 192.00 ,98.43%,0.00%
3/1/2016,3/31/2016,"Laurel County, KY",Kentucky,KY,Single Family Residential," $118,717.50 "," $129,000.00 ", 41.00 , 31.00 , 62.00 , 198.00 , 4.80 , 67.00 ,95.94%,12.20%
3/1/2016,3/31/2016,"Lawrence County, AR",Arkansas,AR,Single Family Residential," $38,000.00 "," $19,900.00 ", 3.00 , 3.00 , 1.00 , 6.00 , 2.00 , 68.00 ,105.40%,33.33%
3/1/2016,3/31/2016,"Newton County, MS",Mississippi,MS,Single Family Residential," $505,875.00 "," $275,000.00 ", 2.00 , 1.00 , 1.00 , 6.00 , 3.00 , 142.00 ,96.07%,0.00%
3/1/2016,3/31/2016,"York County, PA",Pennsylvania,PA,Single Family Residential," $167,000.00 "," $169,900.00 ", 339.00 , 296.00 , 565.00 ," 1,644.00 ", 4.80 , 100.00 ,96.88%,12.68%
3/1/2016,3/31/2016,"Grainger County, TN",Tennessee,TN,Single Family Residential," $140,000.00 "," $199,900.00 ", 3.00 , 2.00 , 11.00 , 26.00 , 8.70 , 50.00 ,93.43%,0.00%
3/1/2016,3/31/2016,"Johnston County, OK",Oklahoma,OK,Single Family Residential," $92,000.00 "," $51,200.00 ", 1.00 ,, 1.00 , 5.00 , 5.00 , 93.00 ,98.40%,0.00%
3/1/2016,3/31/2016,"Bristol County, RI",Rhode Island,RI,Single Family Residential," $298,900.00 "," $384,500.00 ", 43.00 , 32.00 , 84.00 , 208.00 , 4.80 , 99.00 ,95.75%,9.30%
3/1/2016,3/31/2016,"Bucks County, PA",Pennsylvania,PA,Single Family Residential," $292,500.00 "," $310,000.00 ", 378.00 , 358.00 , 885.00 ," 2,165.00 ", 5.70 , 89.00 ,96.98%,15.87%
3/1/2016,3/31/2016,"Glades County, FL",Florida,FL,Single Family Residential," $84,600.00 "," $159,450.00 ", 7.00 , 2.00 , 10.00 , 36.00 , 5.10 , 188.00 ,90.75%,14.29%
3/1/2016,3/31/2016,"Putnam County, FL",Florida,FL,Single Family Residential," $105,000.00 "," $124,900.00 ", 51.00 , 33.00 , 71.00 , 337.00 , 6.60 , 91.00 ,91.07%,7.84%
3/1/2016,3/31/2016,"San Joaquin County, CA",California,CA,Single Family Residential," $301,000.00 "," $310,000.00 ", 635.00 , 597.00 , 756.00 ," 1,110.00 ", 1.70 , 27.00 ,99.21%,37.17%
3/1/2016,3/31/2016,"Mahnomen County, MN",Minnesota,MN,Single Family Residential," $17,000.00 "," $195,000.00 ", 1.00 ,, 1.00 , 5.00 , 5.00 , 74.00 ,101.19%,100.00%
3/1/2016,3/31/2016,"Waseca County, MN",Minnesota,MN,Single Family Residential," $93,950.00 "," $130,250.00 ", 8.00 , 6.00 , 24.00 , 66.00 , 8.30 , 85.00 ,96.61%,0.00%
3/1/2016,3/31/2016,"Grant County, WI",Wisconsin,WI,Single Family Residential," $81,687.50 "," $109,900.00 ", 20.00 , 16.00 , 57.00 , 183.00 , 9.20 , 41.00 ,93.06%,10.00%
3/1/2016,3/31/2016,"Washburn County, WI",Wisconsin,WI,Single Family Residential," $119,200.00 "," $214,900.00 ", 14.00 , 6.00 , 51.00 , 206.00 , 14.70 , 289.00 ,95.77%,7.14%
3/1/2016,3/31/2016,"Harris County, TX",Texas,TX,Single Family Residential," $200,000.00 "," $237,000.00 "," 3,451.00 "," 3,441.00 "," 5,258.00 "," 11,431.00 ", 3.30 , 32.00 ,97.37%,16.86%
3/1/2016,3/31/2016,"Durham County, NC",North Carolina,NC,Single Family Residential," $225,500.00 "," $225,000.00 ", 292.00 , 248.00 , 511.00 , 940.00 , 3.20 , 61.00 ,98.75%,29.79%
3/1/2016,3/31/2016,"Allegan County, MI",Michigan,MI,Single Family Residential," $163,500.00 "," $210,000.00 ", 111.00 , 103.00 , 197.00 , 452.00 , 4.10 , 70.00 ,96.19%,13.51%
3/1/2016,3/31/2016,"Hood River County, OR",Oregon,OR,Single Family Residential," $349,000.00 "," $395,000.00 ", 12.00 , 10.00 , 14.00 , 37.00 , 3.10 , 111.00 ,98.97%,8.33%
3/1/2016,3/31/2016,"Douglas County, GA",Georgia,GA,Single Family Residential," $141,000.00 "," $159,900.00 ", 193.00 , 147.00 , 279.00 , 793.00 , 4.10 , 104.00 ,96.62%,14.51%
3/1/2016,3/31/2016,"Tolland County, CT",Connecticut,CT,Single Family Residential," $177,500.00 "," $239,900.00 ", 97.00 , 74.00 , 259.00 , 722.00 , 7.40 , 124.00 ,96.94%,17.53%
3/1/2016,3/31/2016,"Atlantic County, NJ",New Jersey,NJ,Single Family Residential," $169,950.00 "," $189,700.00 ", 230.00 , 102.00 , 486.00 ," 2,489.00 ", 10.80 , 170.00 ,94.33%,19.13%
3/1/2016,3/31/2016,"Rappahannock County, VA",Virginia,VA,Single Family Residential," $395,000.00 "," $491,950.00 ", 4.00 , 5.00 , 34.00 , 82.00 , 20.50 , 181.00 ,88.69%,0.00%
3/1/2016,3/31/2016,"Yuma County, CO",Colorado,CO,Single Family Residential," $21,200.00 "," $118,000.00 ", 1.00 , 1.00 , 1.00 , 7.00 , 7.00 , 72.00 ,100.00%,0.00%
3/1/2016,3/31/2016,"Marion County, FL",Florida,FL,Single Family Residential," $130,000.00 "," $137,400.00 ", 99.00 , 58.00 , 111.00 , 710.00 , 7.20 , 114.00 ,96.35%,18.18%
3/1/2016,3/31/2016,"El Paso County, CO",Colorado,CO,Single Family Residential,," $335,000.00 ",, 148.00 , 310.00 , 810.00 ,,,,15.63%
3/1/2016,3/31/2016,"Ouachita County, AR",Arkansas,AR,Single Family Residential," $47,750.00 "," $20,020.00 ", 2.00 ,, 1.00 , 2.00 , 1.00 , 265.00 ,86.17%,0.00%
3/1/2016,3/31/2016,"Mahoning County, OH",Ohio,OH,Single Family Residential," $73,550.00 "," $85,450.00 ", 224.00 , 130.00 , 300.00 ," 1,105.00 ", 4.90 , 91.00 ,93.12%,8.48%
3/1/2016,3/31/2016,"Travis County, TX",Texas,TX,Single Family Residential," $325,000.00 "," $359,900.00 "," 1,281.00 "," 1,151.00 "," 1,804.00 "," 2,753.00 ", 2.10 , 19.00 ,98.81%,28.49%
3/1/2016,3/31/2016,"Wilkes County, NC",North Carolina,NC,Single Family Residential," $94,500.00 "," $119,900.00 ", 36.00 , 11.00 , 32.00 , 136.00 , 3.80 , 136.00 ,90.99%,11.11%
3/1/2016,3/31/2016,"Morrow County, OR",Oregon,OR,Single Family Residential," $65,000.00 "," $149,900.00 ", 5.00 , 2.00 , 3.00 , 15.00 , 3.00 , 123.00 ,90.17%,20.00%
3/1/2016,3/31/2016,"Morgan County, IN",Indiana,IN,Single Family Residential," $125,000.50 "," $165,000.00 ", 66.00 , 40.00 , 118.00 , 345.00 , 5.20 , 100.00 ,95.06%,9.09%
3/1/2016,3/31/2016,"Mitchell County, NC",North Carolina,NC,Single Family Residential," $214,750.00 "," $153,500.00 ", 2.00 , 1.00 , 13.00 , 97.00 , 48.50 , 399.00 ,98.19%,0.00%
3/1/2016,3/31/2016,"Hill County, TX",Texas,TX,Single Family Residential," $93,000.00 "," $128,000.00 ", 30.00 , 18.00 , 44.00 , 202.00 , 6.70 , 135.00 ,93.10%,13.33%
3/1/2016,3/31/2016,"Warren County, TN",Tennessee,TN,Single Family Residential," $86,250.00 "," $122,450.00 ", 26.00 , 21.00 , 50.00 , 174.00 , 6.70 , 97.00 ,95.99%,15.38%
3/1/2016,3/31/2016,"Pasco County, FL",Florida,FL,Single Family Residential," $165,000.00 "," $173,900.00 ", 944.00 , 782.00 ," 1,161.00 "," 2,947.00 ", 3.10 , 58.00 ,97.14%,14.94%
3/1/2016,3/31/2016,"Howard County, MD",Maryland,MD,Single Family Residential," $498,750.00 "," $435,000.00 ", 156.00 , 204.00 , 402.00 , 699.00 , 4.50 , 54.00 ,97.78%,16.03%
3/1/2016,3/31/2016,"Iron County, UT",Utah,UT,Single Family Residential," $214,000.00 "," $119,900.00 ", 1.00 ,, 1.00 , 5.00 , 5.00 , 205.00 ,89.20%,0.00%
3/1/2016,3/31/2016,"Broward County, FL",Florida,FL,Single Family Residential," $285,000.00 "," $235,000.00 "," 1,628.00 "," 1,425.00 "," 2,250.00 "," 6,284.00 ", 3.90 , 62.00 ,96.65%,16.52%
3/1/2016,3/31/2016,"Ware County, GA",Georgia,GA,Single Family Residential," $139,000.00 ",, 1.00 ,,, 3.00 , 3.00 , 166.00 ,89.74%,0.00%
3/1/2016,3/31/2016,"Stark County, OH",Ohio,OH,Single Family Residential," $112,800.00 "," $129,900.00 ", 319.00 , 270.00 , 457.00 ," 1,125.00 ", 3.50 , 65.00 ,96.29%,16.30%
3/1/2016,3/31/2016,"Berkeley County, WV",West Virginia,WV,Single Family Residential," $164,950.00 "," $169,900.00 ", 102.00 , 94.00 , 231.00 , 603.00 , 5.90 , 100.00 ,97.09%,21.57%
3/1/2016,3/31/2016,"Washington County, OK",Oklahoma,OK,Single Family Residential," $106,450.00 "," $116,900.00 ", 81.00 , 58.00 , 123.00 , 254.00 , 3.10 , 76.00 ,95.79%,12.35%
3/1/2016,3/31/2016,"Madison County, AL",Alabama,AL,Single Family Residential," $171,000.00 "," $173,825.50 ", 453.00 , 176.00 , 585.00 ," 1,991.00 ", 4.40 , 119.00 ,97.35%,23.62%
3/1/2016,3/31/2016,"Wood County, OH",Ohio,OH,Single Family Residential," $154,250.00 "," $179,900.00 ", 104.00 , 52.00 , 144.00 , 533.00 , 5.10 , 105.00 ,96.52%,16.35%
3/1/2016,3/31/2016,"Madera County, CA",California,CA,Single Family Residential," $215,250.00 "," $233,000.00 ", 112.00 , 116.00 , 192.00 , 477.00 , 4.30 , 79.00 ,98.27%,8.04%
3/1/2016,3/31/2016,"Adair County, IA",Iowa,IA,Single Family Residential," $54,500.00 "," $72,000.00 ", 5.00 , 1.00 , 5.00 , 15.00 , 3.00 , 181.00 ,90.24%,20.00%
3/1/2016,3/31/2016,"Cherokee County, GA",Georgia,GA,Single Family Residential," $239,900.00 "," $245,000.00 ", 419.00 , 354.00 , 633.00 ," 1,401.00 ", 3.30 , 52.00 ,98.38%,21.24%
