period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
4/1/2015,4/30/2015,"Cottonwood County, MN",Minnesota,MN,Single Family Residential," $90,000.00 "," $60,000.00 ", 5.00 ,, 9.00 , 40.00 , 8.00 , 281.00 ,94.80%,20.00%
4/1/2015,4/30/2015,"Emery County, UT",Utah,UT,Single Family Residential," $45,262.50 "," $65,000.00 ", 4.00 ,, 3.00 , 16.00 , 4.00 , 312.00 ,85.21%,25.00%
4/1/2015,4/30/2015,"Union County, FL",Florida,FL,Single Family Residential," $150,000.00 "," $181,749.50 ", 4.00 , 2.00 , 2.00 , 12.00 , 3.00 , 264.00 ,96.65%,0.00%
4/1/2015,4/30/2015,"Hampshire County, WV",West Virginia,WV,Single Family Residential," $136,000.00 "," $199,500.00 ", 22.00 , 17.00 , 61.00 , 248.00 , 11.30 , 102.00 ,96.80%,9.09%
4/1/2015,4/30/2015,"Benton County, OR",Oregon,OR,Single Family Residential," $265,000.00 "," $279,000.00 ", 85.00 , 72.00 , 119.00 , 278.00 , 3.30 , 48.00 ,98.77%,25.88%
4/1/2015,4/30/2015,"Bullitt County, KY",Kentucky,KY,Single Family Residential," $147,500.00 "," $169,900.00 ", 93.00 , 111.00 , 154.00 , 292.00 , 3.10 , 53.00 ,95.50%,8.60%
4/1/2015,4/30/2015,"Jefferson Parish, LA",Louisiana,LA,Single Family Residential," $157,600.00 "," $160,000.00 ", 331.00 , 141.00 , 329.00 ," 1,625.00 ", 4.90 , 126.00 ,96.65%,17.22%
4/1/2015,4/30/2015,"Cobb County, GA",Georgia,GA,Single Family Residential," $227,500.00 "," $239,900.00 ", 909.00 , 872.00 ," 1,380.00 "," 2,901.00 ", 3.20 , 46.00 ,97.75%,19.36%
4/1/2015,4/30/2015,"Franklin County, FL",Florida,FL,Single Family Residential," $230,000.00 "," $177,500.00 ", 7.00 , 6.00 , 9.00 , 43.00 , 6.10 , 85.00 ,92.48%,0.00%
4/1/2015,4/30/2015,"Murray County, MN",Minnesota,MN,Single Family Residential," $258,000.00 "," $169,900.00 ", 2.00 ,, 7.00 , 31.00 , 15.50 , 847.00 ,98.41%,50.00%
4/1/2015,4/30/2015,"Chippewa County, MN",Minnesota,MN,Single Family Residential," $68,000.00 "," $74,500.00 ", 13.00 , 5.00 , 20.00 , 73.00 , 5.60 , 279.00 ,95.86%,7.69%
4/1/2015,4/30/2015,"Coos County, OR",Oregon,OR,Single Family Residential," $167,500.00 "," $192,500.00 ", 62.00 , 37.00 , 77.00 , 273.00 , 4.40 , 159.00 ,95.42%,11.29%
4/1/2015,4/30/2015,"Glynn County, GA",Georgia,GA,Single Family Residential," $149,900.00 "," $149,000.00 ", 5.00 , 1.00 , 4.00 , 24.00 , 4.80 , 108.00 ,101.72%,20.00%
4/1/2015,4/30/2015,"Lancaster County, PA",Pennsylvania,PA,Single Family Residential," $197,000.00 "," $179,900.00 ", 298.00 , 218.00 , 488.00 ," 1,424.00 ", 4.80 , 70.00 ,96.83%,12.08%
4/1/2015,4/30/2015,"Moore County, TN",Tennessee,TN,Single Family Residential," $80,764.00 "," $214,500.00 ", 5.00 , 2.00 , 11.00 , 40.00 , 8.00 , 106.00 ,95.85%,20.00%
4/1/2015,4/30/2015,"Cook County, IL",Illinois,IL,Single Family Residential," $204,500.00 "," $249,900.00 "," 2,774.00 "," 2,966.00 "," 5,286.00 "," 12,736.00 ", 4.60 , 57.00 ,96.70%,19.94%
4/1/2015,4/30/2015,"Cleburne County, AL",Alabama,AL,Single Family Residential," $80,000.00 "," $108,000.00 ", 4.00 , 3.00 , 5.00 , 22.00 , 5.50 , 88.00 ,86.92%,0.00%
4/1/2015,4/30/2015,"Clallam County, WA",Washington,WA,Single Family Residential," $189,000.00 "," $237,250.00 ", 48.00 , 31.00 , 87.00 , 328.00 , 6.80 , 88.00 ,96.85%,18.75%
4/1/2015,4/30/2015,"Baltimore City County, MD",Maryland,MD,Single Family Residential," $147,000.00 "," $139,900.00 ", 136.00 , 134.00 , 269.00 , 761.00 , 5.60 , 66.00 ,97.95%,19.85%
4/1/2015,4/30/2015,"Le Sueur County, MN",Minnesota,MN,Single Family Residential," $130,000.00 "," $168,700.00 ", 39.00 , 22.00 , 54.00 , 163.00 , 4.20 , 193.00 ,94.59%,25.64%
4/1/2015,4/30/2015,"Boone County, KY",Kentucky,KY,Single Family Residential," $180,000.00 "," $174,900.00 ", 152.00 , 84.00 , 235.00 , 807.00 , 5.30 , 93.00 ,98.51%,16.45%
4/1/2015,4/30/2015,"Genesee County, MI",Michigan,MI,Single Family Residential," $105,000.00 "," $115,000.00 ", 405.00 , 365.00 , 655.00 ," 1,697.00 ", 4.20 , 56.00 ,95.57%,20.00%
4/1/2015,4/30/2015,"Pulaski County, MO",Missouri,MO,Single Family Residential," $147,000.00 "," $151,950.00 ", 26.00 , 42.00 , 113.00 , 540.00 , 20.80 , 31.00 ,98.14%,23.08%
4/1/2015,4/30/2015,"Duval County, FL",Florida,FL,Single Family Residential," $163,000.00 "," $164,900.00 ", 997.00 , 853.00 ," 1,387.00 "," 3,880.00 ", 3.90 , 57.00 ,96.79%,17.35%
4/1/2015,4/30/2015,"St. Louis City County, MO",Missouri,MO,Single Family Residential," $128,000.00 "," $140,000.00 ", 289.00 ,, 453.00 ," 1,190.00 ", 4.10 , 49.00 ,96.93%,14.53%
4/1/2015,4/30/2015,"Flagler County, FL",Florida,FL,Single Family Residential," $265,000.00 "," $145,000.00 ", 1.00 , 1.00 , 2.00 , 11.00 , 11.00 , 67.00 ,94.68%,0.00%
4/1/2015,4/30/2015,"Kay County, OK",Oklahoma,OK,Single Family Residential," $150,000.00 "," $109,900.00 ", 11.00 , 6.00 , 11.00 , 34.00 , 3.10 , 134.00 ,96.04%,0.00%
4/1/2015,4/30/2015,"St. Mary's County, MD",Maryland,MD,Single Family Residential," $225,000.00 "," $269,950.00 ", 83.00 , 72.00 , 190.00 , 625.00 , 7.50 , 121.00 ,96.59%,16.87%
4/1/2015,4/30/2015,"Stearns County, MN",Minnesota,MN,Single Family Residential," $154,000.00 "," $164,900.00 ", 151.00 , 136.00 , 286.00 , 856.00 , 5.70 , 121.00 ,97.30%,12.58%
4/1/2015,4/30/2015,"Costilla County, CO",Colorado,CO,Single Family Residential," $90,000.00 "," $155,000.00 ", 5.00 , 1.00 , 5.00 , 36.00 , 7.20 , 607.00 ,93.50%,0.00%
4/1/2015,4/30/2015,"Lauderdale County, TN",Tennessee,TN,Single Family Residential," $70,000.00 "," $40,000.00 ", 6.00 , 3.00 , 11.00 , 82.00 , 13.70 , 101.00 ,101.78%,33.33%
4/1/2015,4/30/2015,"Bucks County, PA",Pennsylvania,PA,Single Family Residential," $299,950.00 "," $319,945.00 ", 356.00 , 425.00 ," 1,046.00 "," 2,611.00 ", 7.30 , 58.00 ,97.15%,11.80%
4/1/2015,4/30/2015,"Wichita County, TX",Texas,TX,Single Family Residential," $52,000.00 ",, 1.00 , 1.00 ,, 4.00 , 4.00 , 57.00 ,100.00%,0.00%
4/1/2015,4/30/2015,"Mills County, TX",Texas,TX,Single Family Residential," $497,000.00 "," $382,450.00 ", 1.00 ,, 2.00 , 7.00 , 7.00 , 337.00 ,92.90%,0.00%
4/1/2015,4/30/2015,"Clinton County, IL",Illinois,IL,Single Family Residential," $125,000.00 "," $159,900.00 ", 21.00 ,, 18.00 , 108.00 , 5.10 , 92.00 ,94.12%,0.00%
4/1/2015,4/30/2015,"Montcalm County, MI",Michigan,MI,Single Family Residential," $93,500.00 "," $104,900.00 ", 68.00 , 27.00 , 118.00 , 384.00 , 5.60 , 130.00 ,95.20%,17.65%
4/1/2015,4/30/2015,"Oswego County, NY",New York,NY,Single Family Residential," $94,820.00 "," $120,950.00 ", 66.00 , 17.00 , 179.00 , 652.00 , 9.90 , 252.00 ,93.12%,21.21%
4/1/2015,4/30/2015,"Otter Tail County, MN",Minnesota,MN,Single Family Residential," $170,000.00 "," $184,900.00 ", 55.00 , 32.00 , 111.00 , 320.00 , 5.80 , 219.00 ,95.72%,12.73%
4/1/2015,4/30/2015,"Carroll County, AR",Arkansas,AR,Single Family Residential," $133,997.50 "," $139,900.00 ", 26.00 , 10.00 , 34.00 , 135.00 , 5.20 , 198.00 ,93.35%,3.85%
4/1/2015,4/30/2015,"Johnson County, TX",Texas,TX,Single Family Residential," $146,000.00 "," $146,900.00 ", 175.00 , 175.00 , 249.00 , 552.00 , 3.20 , 38.00 ,97.66%,23.43%
4/1/2015,4/30/2015,"Okanogan County, WA",Washington,WA,Single Family Residential," $145,500.00 "," $238,000.00 ", 34.00 , 14.00 , 103.00 , 321.00 , 9.40 , 136.00 ,94.79%,5.88%
4/1/2015,4/30/2015,"Coryell County, TX",Texas,TX,Single Family Residential," $140,672.50 "," $102,000.00 ", 32.00 , 20.00 , 104.00 , 262.00 , 8.20 , 164.00 ,96.69%,12.50%
4/1/2015,4/30/2015,"Allegheny County, PA",Pennsylvania,PA,Single Family Residential," $144,900.00 "," $167,950.00 ", 919.00 , 494.00 ," 1,613.00 ",, 7.00 , 127.00 ,95.34%,13.38%
4/1/2015,4/30/2015,"Allegany County, MD",Maryland,MD,Single Family Residential," $75,950.00 "," $94,950.00 ", 46.00 , 29.00 , 115.00 , 486.00 , 10.60 , 122.00 ,92.57%,19.57%
4/1/2015,4/30/2015,"Van Buren County, MI",Michigan,MI,Single Family Residential," $124,000.00 "," $169,450.00 ", 65.00 , 30.00 , 174.00 , 543.00 , 8.40 , 173.00 ,93.86%,7.69%
4/1/2015,4/30/2015,"Anson County, NC",North Carolina,NC,Single Family Residential," $92,500.00 "," $76,000.00 ", 6.00 ,, 20.00 , 101.00 , 16.80 , 316.00 ,94.26%,33.33%
4/1/2015,4/30/2015,"Sedgwick County, CO",Colorado,CO,Single Family Residential," $75,000.00 "," $39,000.00 ", 1.00 , 1.00 , 1.00 , 6.00 , 6.00 , 26.00 ,93.75%,0.00%
4/1/2015,4/30/2015,"Orange County, CA",California,CA,Single Family Residential," $693,000.00 "," $634,900.00 "," 1,912.00 "," 1,702.00 "," 2,362.00 "," 4,701.00 ", 2.50 , 43.00 ,98.33%,22.12%
4/1/2015,4/30/2015,"Monroe County, IL",Illinois,IL,Single Family Residential," $155,000.00 "," $184,041.00 ", 35.00 ,, 46.00 , 131.00 , 3.70 , 85.00 ,97.65%,5.71%
4/1/2015,4/30/2015,"Hubbard County, MN",Minnesota,MN,Single Family Residential," $146,000.00 "," $184,450.00 ", 23.00 , 23.00 , 105.00 , 275.00 , 12.00 , 216.00 ,94.20%,4.35%
4/1/2015,4/30/2015,"Troup County, GA",Georgia,GA,Single Family Residential," $128,750.00 "," $129,900.00 ", 62.00 , 42.00 , 66.00 , 338.00 , 5.50 , 103.00 ,96.52%,12.90%
4/1/2015,4/30/2015,"Henderson County, TX",Texas,TX,Single Family Residential," $149,900.00 "," $236,750.00 ", 51.00 , 48.00 , 137.00 , 549.00 , 10.80 , 126.00 ,94.65%,3.92%
4/1/2015,4/30/2015,"Emanuel County, GA",Georgia,GA,Single Family Residential," $136,500.00 "," $72,700.00 ", 6.00 , 1.00 , 12.00 , 35.00 , 5.80 , 197.00 ,90.27%,16.67%
4/1/2015,4/30/2015,"Bates County, MO",Missouri,MO,Single Family Residential," $102,500.00 "," $75,000.00 ", 6.00 ,, 9.00 ,, 10.80 , 138.00 ,,
4/1/2015,4/30/2015,"Santa Cruz County, AZ",Arizona,AZ,Single Family Residential," $115,000.00 "," $127,400.00 ", 36.00 , 17.00 , 58.00 , 306.00 , 8.50 , 148.00 ,95.09%,5.56%
4/1/2015,4/30/2015,"Clinton County, MO",Missouri,MO,Single Family Residential," $102,500.00 "," $124,950.00 ", 27.00 ,, 45.00 ,, 5.50 , 130.00 ,,
4/1/2015,4/30/2015,"Paulding County, OH",Ohio,OH,Single Family Residential," $73,000.00 "," $94,250.00 ", 13.00 , 4.00 , 12.00 , 68.00 , 5.20 , 177.00 ,92.82%,7.69%
4/1/2015,4/30/2015,"Audubon County, IA",Iowa,IA,Single Family Residential," $40,250.00 "," $76,125.00 ", 4.00 , 1.00 , 8.00 , 18.00 , 4.50 , 329.00 ,96.53%,0.00%
4/1/2015,4/30/2015,"Huron County, OH",Ohio,OH,Single Family Residential," $76,500.00 "," $84,350.00 ", 16.00 , 6.00 , 10.00 , 59.00 , 3.70 , 176.00 ,94.80%,12.50%
4/1/2015,4/30/2015,"Mercer County, OH",Ohio,OH,Single Family Residential," $115,000.00 "," $113,750.00 ", 37.00 , 18.00 , 53.00 , 174.00 , 4.70 , 93.00 ,94.44%,2.70%
4/1/2015,4/30/2015,"Kanabec County, MN",Minnesota,MN,Single Family Residential," $115,300.00 "," $159,950.00 ", 20.00 , 15.00 , 46.00 , 100.00 , 5.00 , 200.00 ,91.87%,15.00%
4/1/2015,4/30/2015,"Gooding County, ID",Idaho,ID,Single Family Residential," $58,350.00 "," $62,000.00 ", 10.00 , 4.00 , 6.00 , 52.00 , 5.20 , 260.00 ,96.06%,10.00%
4/1/2015,4/30/2015,"Miami County, OH",Ohio,OH,Single Family Residential," $113,500.00 "," $118,500.00 ", 129.00 , 77.00 , 158.00 , 518.00 , 4.00 , 71.00 ,96.04%,14.73%
4/1/2015,4/30/2015,"Jefferson County, CO",Colorado,CO,Single Family Residential," $334,450.00 "," $339,000.00 ", 778.00 , 878.00 ," 1,145.00 "," 1,205.00 ", 1.50 , 11.00 ,101.04%,48.59%
4/1/2015,4/30/2015,"Polk County, GA",Georgia,GA,Single Family Residential," $102,200.00 "," $97,950.00 ", 21.00 , 19.00 , 44.00 , 192.00 , 9.10 , 74.00 ,96.64%,19.05%
4/1/2015,4/30/2015,"Susquehanna County, PA",Pennsylvania,PA,Single Family Residential," $70,000.00 ",, 9.00 ,,,,,,91.02%,11.11%
4/1/2015,4/30/2015,"Geauga County, OH",Ohio,OH,Single Family Residential," $200,760.00 "," $249,900.00 ", 70.00 , 57.00 , 160.00 , 516.00 , 7.40 , 115.00 ,96.04%,14.29%
4/1/2015,4/30/2015,"Taliaferro County, GA",Georgia,GA,Single Family Residential," $18,000.00 ",, 2.00 , 1.00 ,, 6.00 , 3.00 , 80.00 ,75.09%,0.00%
4/1/2015,4/30/2015,"Rowan County, NC",North Carolina,NC,Single Family Residential," $126,000.00 "," $144,950.00 ", 120.00 ,, 146.00 , 740.00 , 6.20 , 133.00 ,94.91%,9.17%
4/1/2015,4/30/2015,"Gilmer County, GA",Georgia,GA,Single Family Residential," $157,100.00 "," $192,450.00 ", 54.00 , 18.00 , 100.00 , 356.00 , 6.60 , 148.00 ,94.26%,5.56%
4/1/2015,4/30/2015,"El Paso County, TX",Texas,TX,Single Family Residential," $135,000.00 "," $148,500.00 ", 582.00 , 350.00 , 704.00 ," 3,136.00 ", 5.40 , 126.00 ,97.30%,9.97%
4/1/2015,4/30/2015,"Plymouth County, MA",Massachusetts,MA,Single Family Residential," $300,950.00 "," $349,900.00 ", 308.00 , 492.00 , 950.00 ," 1,790.00 ", 5.80 , 101.00 ,97.05%,20.45%
4/1/2015,4/30/2015,"Dakota County, MN",Minnesota,MN,Single Family Residential," $265,000.00 "," $239,500.00 ", 414.00 , 444.00 , 667.00 ," 1,203.00 ", 2.90 , 45.00 ,98.75%,24.64%
4/1/2015,4/30/2015,"Whitley County, KY",Kentucky,KY,Single Family Residential," $90,000.00 "," $129,900.00 ", 8.00 , 11.00 , 19.00 , 87.00 , 10.90 , 93.00 ,92.26%,12.50%
4/1/2015,4/30/2015,"Barnstable County, MA",Massachusetts,MA,Single Family Residential," $354,000.00 "," $389,900.00 ", 254.00 , 164.00 , 823.00 ," 2,676.00 ", 10.50 , 138.00 ,96.07%,10.24%
4/1/2015,4/30/2015,"Coconino County, AZ",Arizona,AZ,Single Family Residential," $315,000.00 "," $317,000.00 ", 117.00 , 64.00 , 172.00 , 582.00 , 5.00 , 136.00 ,96.37%,10.26%
4/1/2015,4/30/2015,"Broward County, FL",Florida,FL,Single Family Residential," $275,000.00 "," $219,250.00 "," 1,631.00 "," 1,307.00 "," 2,078.00 "," 6,920.00 ", 4.20 , 65.00 ,96.58%,15.82%
4/1/2015,4/30/2015,"Cherokee County, GA",Georgia,GA,Single Family Residential," $225,000.00 "," $229,900.00 ", 420.00 , 351.00 , 565.00 ," 1,400.00 ", 3.30 , 62.00 ,97.68%,14.05%
4/1/2015,4/30/2015,"Powell County, KY",Kentucky,KY,Single Family Residential," $166,500.00 "," $94,500.00 ", 4.00 , 1.00 , 12.00 , 57.00 , 14.30 , 122.00 ,95.12%,0.00%
4/1/2015,4/30/2015,"Hancock County, MS",Mississippi,MS,Single Family Residential," $133,500.00 "," $139,900.00 ", 43.00 , 15.00 , 58.00 , 422.00 , 9.80 , 179.00 ,95.47%,9.30%
4/1/2015,4/30/2015,"George County, MS",Mississippi,MS,Single Family Residential," $136,500.00 "," $88,000.00 ", 10.00 , 2.00 , 21.00 , 115.00 , 11.50 , 212.00 ,97.47%,10.00%
4/1/2015,4/30/2015,"Fairfield County, OH",Ohio,OH,Single Family Residential," $157,000.00 "," $159,900.00 ", 147.00 , 146.00 , 248.00 , 486.00 , 3.30 , 49.00 ,97.78%,20.41%
4/1/2015,4/30/2015,"Orangeburg County, SC",South Carolina,SC,Single Family Residential," $62,255.00 "," $134,900.00 ", 6.00 , 2.00 , 16.00 , 67.00 , 11.20 , 143.00 ,88.10%,33.33%
4/1/2015,4/30/2015,"Barrow County, GA",Georgia,GA,Single Family Residential," $136,250.00 "," $150,000.00 ", 113.00 , 107.00 , 178.00 , 427.00 , 3.80 , 74.00 ,98.77%,16.81%
4/1/2015,4/30/2015,"Fentress County, TN",Tennessee,TN,Single Family Residential," $82,250.00 "," $144,200.00 ", 12.00 , 2.00 , 20.00 , 357.00 , 29.80 , 199.00 ,88.62%,16.67%
4/1/2015,4/30/2015,"Richland County, WI",Wisconsin,WI,Single Family Residential," $71,750.00 "," $159,900.00 ", 20.00 , 9.00 , 46.00 , 126.00 , 6.30 , 232.00 ,90.79%,5.00%
4/1/2015,4/30/2015,"Charles City County, VA",Virginia,VA,Single Family Residential," $140,000.00 "," $209,000.00 ", 2.00 , 1.00 , 9.00 , 35.00 , 17.50 , 325.00 ,99.46%,50.00%
4/1/2015,4/30/2015,"Manistee County, MI",Michigan,MI,Single Family Residential," $95,000.00 "," $124,000.00 ", 19.00 , 9.00 , 34.00 , 184.00 , 9.70 , 182.00 ,92.34%,15.79%
4/1/2015,4/30/2015,"Pine County, MN",Minnesota,MN,Single Family Residential," $112,325.00 "," $158,900.00 ", 40.00 , 36.00 , 81.00 , 204.00 , 5.10 , 137.00 ,92.34%,20.00%
4/1/2015,4/30/2015,"Madison County, AR",Arkansas,AR,Single Family Residential," $73,250.00 "," $108,250.00 ", 10.00 , 2.00 , 10.00 , 36.00 , 3.60 , 208.00 ,90.92%,10.00%
4/1/2015,4/30/2015,"Callahan County, TX",Texas,TX,Single Family Residential," $75,100.00 "," $104,950.00 ", 11.00 , 9.00 , 14.00 , 50.00 , 4.50 , 76.00 ,94.41%,18.18%
4/1/2015,4/30/2015,"Washington County, ME",Maine,ME,Single Family Residential," $80,000.00 "," $145,000.00 ", 12.00 , 38.00 , 51.00 , 582.00 , 48.50 , 25.00 ,90.45%,8.33%
4/1/2015,4/30/2015,"Grundy County, IL",Illinois,IL,Single Family Residential," $152,500.00 "," $189,000.00 ", 43.00 , 53.00 , 75.00 , 214.00 , 5.00 , 88.00 ,94.69%,13.95%
4/1/2015,4/30/2015,"Douglas County, MN",Minnesota,MN,Single Family Residential," $156,500.00 "," $211,450.00 ", 51.00 , 41.00 , 89.00 , 201.00 , 3.90 , 141.00 ,96.30%,5.88%
4/1/2015,4/30/2015,"Lawrence County, TN",Tennessee,TN,Single Family Residential," $78,100.00 "," $117,000.00 ", 29.00 , 9.00 , 55.00 , 197.00 , 6.80 , 130.00 ,91.26%,10.34%
4/1/2015,4/30/2015,"Fond du Lac County, WI",Wisconsin,WI,Single Family Residential," $101,250.00 "," $126,950.00 ", 78.00 , 44.00 , 168.00 , 706.00 , 9.10 , 110.00 ,94.79%,16.67%
4/1/2015,4/30/2015,"Montgomery County, NY",New York,NY,Single Family Residential," $62,000.00 "," $92,500.00 ", 11.00 , 14.00 , 58.00 , 177.00 , 16.10 , 115.00 ,88.52%,9.09%
4/1/2015,4/30/2015,"Mecosta County, MI",Michigan,MI,Single Family Residential," $80,000.00 "," $129,900.00 ", 48.00 , 18.00 , 126.00 , 392.00 , 8.20 , 228.00 ,93.22%,6.25%
4/1/2015,4/30/2015,"Washington County, GA",Georgia,GA,Single Family Residential," $68,055.50 "," $111,750.00 ", 2.00 , 1.00 , 6.00 , 30.00 , 15.00 , 162.00 ,109.72%,100.00%
4/1/2015,4/30/2015,"Clare County, MI",Michigan,MI,Single Family Residential," $15,000.00 "," $20,900.00 ", 1.00 ,, 3.00 , 13.00 , 13.00 , 107.00 ,92.59%,0.00%
4/1/2015,4/30/2015,"Faulkner County, AR",Arkansas,AR,Single Family Residential," $143,377.50 "," $149,900.00 ", 133.00 , 118.00 , 188.00 , 501.00 , 3.80 , 57.00 ,97.05%,6.02%
4/1/2015,4/30/2015,"Franklin County, ID",Idaho,ID,Single Family Residential," $119,000.00 "," $175,000.00 ", 9.00 , 1.00 , 12.00 , 64.00 , 7.10 , 279.00 ,96.12%,11.11%
4/1/2015,4/30/2015,"Wood County, OH",Ohio,OH,Single Family Residential," $170,000.00 "," $169,900.00 ", 104.00 , 60.00 , 196.00 , 643.00 , 6.20 , 104.00 ,96.82%,14.42%
4/1/2015,4/30/2015,"Madison County, NC",North Carolina,NC,Single Family Residential," $194,000.00 "," $263,500.00 ", 10.00 , 3.00 , 36.00 , 146.00 , 14.60 , 87.00 ,96.72%,20.00%
4/1/2015,4/30/2015,"Rice County, MN",Minnesota,MN,Single Family Residential," $179,900.00 "," $214,900.00 ", 69.00 , 46.00 , 117.00 , 239.00 , 3.50 , 52.00 ,98.83%,30.43%
4/1/2015,4/30/2015,"Kankakee County, IL",Illinois,IL,Single Family Residential," $112,000.00 "," $139,900.00 ", 95.00 , 55.00 , 162.00 , 588.00 , 6.20 , 99.00 ,94.22%,9.47%
4/1/2015,4/30/2015,"Lincoln County, MN",Minnesota,MN,Single Family Residential," $55,000.00 "," $99,000.00 ", 1.00 , 3.00 , 3.00 , 21.00 , 21.00 , 215.00 ,84.62%,0.00%
4/1/2015,4/30/2015,"Polk County, OR",Oregon,OR,Single Family Residential," $213,500.00 "," $236,250.00 ", 102.00 , 75.00 , 133.00 , 393.00 , 3.90 , 83.00 ,97.83%,18.63%
4/1/2015,4/30/2015,"Paulding County, GA",Georgia,GA,Single Family Residential," $140,900.00 "," $160,000.00 ", 249.00 , 214.00 , 413.00 , 988.00 , 4.00 , 75.00 ,97.71%,16.06%
4/1/2015,4/30/2015,"Van Wert County, OH",Ohio,OH,Single Family Residential," $44,189.00 "," $58,450.00 ", 6.00 , 5.00 , 6.00 , 27.00 , 4.50 , 69.00 ,97.54%,16.67%
4/1/2015,4/30/2015,"Jefferson County, KY",Kentucky,KY,Single Family Residential," $148,000.00 "," $169,500.00 ", 836.00 , 837.00 ," 1,242.00 "," 2,496.00 ", 3.00 , 43.00 ,96.84%,15.07%
4/1/2015,4/30/2015,"Coosa County, AL",Alabama,AL,Single Family Residential," $399,000.00 "," $99,500.00 ", 1.00 , 1.00 , 3.00 , 5.00 , 5.00 , 317.00 ,100.00%,0.00%
4/1/2015,4/30/2015,"Madison County, MO",Missouri,MO,Single Family Residential," $75,000.00 "," $84,200.00 ", 13.00 , 6.00 , 8.00 , 25.00 , 1.90 , 129.00 ,91.26%,7.69%
4/1/2015,4/30/2015,"Darke County, OH",Ohio,OH,Single Family Residential," $90,000.00 "," $119,800.00 ", 11.00 , 5.00 , 34.00 , 159.00 , 14.50 , 173.00 ,94.79%,0.00%
4/1/2015,4/30/2015,"Chisago County, MN",Minnesota,MN,Single Family Residential," $211,000.00 "," $234,900.00 ", 62.00 , 89.00 , 143.00 , 350.00 , 5.60 , 41.00 ,98.70%,24.19%
4/1/2015,4/30/2015,"Wilkes County, NC",North Carolina,NC,Single Family Residential," $114,500.00 "," $149,900.00 ", 27.00 , 13.00 , 37.00 , 158.00 , 5.90 , 96.00 ,95.85%,7.41%
4/1/2015,4/30/2015,"Poquoson, VA",Virginia,VA,Single Family Residential," $304,950.00 "," $287,000.00 ", 10.00 , 8.00 , 22.00 , 64.00 , 6.40 , 70.00 ,97.21%,0.00%
4/1/2015,4/30/2015,"Mercer County, KY",Kentucky,KY,Single Family Residential," $101,000.00 "," $99,700.00 ", 17.00 , 14.00 , 51.00 , 146.00 , 8.60 , 108.00 ,93.91%,11.76%
4/1/2015,4/30/2015,"Worcester County, MA",Massachusetts,MA,Single Family Residential," $232,500.00 "," $249,900.00 ", 435.00 , 615.00 ," 1,328.00 "," 2,575.00 ", 5.90 , 104.00 ,96.87%,16.32%
4/1/2015,4/30/2015,"Denver County, CO",Colorado,CO,Single Family Residential," $375,000.00 "," $350,000.00 ", 799.00 , 828.00 ," 1,134.00 "," 1,184.00 ", 1.50 , 15.00 ,101.00%,47.31%
4/1/2015,4/30/2015,"Logan County, CO",Colorado,CO,Single Family Residential," $134,000.00 "," $119,500.00 ", 25.00 , 9.00 , 12.00 , 45.00 , 1.80 , 80.00 ,97.52%,8.00%
4/1/2015,4/30/2015,"Frederick County, VA",Virginia,VA,Single Family Residential," $231,000.00 "," $249,995.00 ", 104.00 , 126.00 , 252.00 , 555.00 , 5.30 , 50.00 ,97.56%,17.31%
4/1/2015,4/30/2015,"Madera County, CA",California,CA,Single Family Residential," $199,000.00 "," $219,950.00 ", 133.00 , 94.00 , 194.00 , 586.00 , 4.40 , 59.00 ,98.24%,11.28%
4/1/2015,4/30/2015,"Thurston County, WA",Washington,WA,Single Family Residential," $230,000.00 "," $258,950.00 ", 337.00 , 336.00 , 515.00 ," 1,104.00 ", 3.30 , 40.00 ,97.99%,21.66%
4/1/2015,4/30/2015,"Ashley County, AR",Arkansas,AR,Single Family Residential," $28,000.00 "," $43,000.00 ", 1.00 , 1.00 , 1.00 , 10.00 , 10.00 , 19.00 ,65.12%,0.00%
4/1/2015,4/30/2015,"Schoharie County, NY",New York,NY,Single Family Residential," $107,000.00 "," $135,000.00 ", 14.00 , 16.00 , 68.00 , 192.00 , 13.70 , 136.00 ,93.10%,7.14%
4/1/2015,4/30/2015,"Harris County, TX",Texas,TX,Single Family Residential," $191,000.00 "," $220,000.00 "," 3,520.00 "," 3,715.00 "," 5,137.00 "," 9,312.00 ", 2.60 , 21.00 ,97.99%,22.07%
4/1/2015,4/30/2015,"Lincoln County, KY",Kentucky,KY,Single Family Residential," $77,500.00 "," $122,200.00 ", 9.00 , 6.00 , 13.00 , 79.00 , 8.80 , 167.00 ,90.97%,0.00%
4/1/2015,4/30/2015,"Lincoln County, WI",Wisconsin,WI,Single Family Residential," $145,000.00 "," $119,400.00 ", 13.00 , 6.00 , 28.00 , 147.00 , 11.30 , 189.00 ,93.15%,7.69%
4/1/2015,4/30/2015,"Rusk County, WI",Wisconsin,WI,Single Family Residential," $95,000.00 "," $125,000.00 ", 17.00 , 5.00 , 36.00 , 165.00 , 9.70 , 195.00 ,94.58%,5.88%
4/1/2015,4/30/2015,"Ray County, MO",Missouri,MO,Single Family Residential," $113,625.00 "," $122,000.00 ", 24.00 ,, 37.00 ,, 6.10 , 115.00 ,,
4/1/2015,4/30/2015,"Charles County, MD",Maryland,MD,Single Family Residential," $265,000.00 "," $279,945.00 ", 129.00 , 143.00 , 287.00 , 732.00 , 5.70 , 68.00 ,98.22%,22.48%
