period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
3/1/2013,3/31/2013,"Anchorage Borough, AK",Alaska,AK,Single Family Residential," $319,000.00 "," $319,000.00 ", 184.00 , 107.00 , 359.00 ," 1,037.00 ", 5.60 , 90.00 ,98.70%,17.39%
3/1/2013,3/31/2013,"Towns County, GA",Georgia,GA,Single Family Residential," $145,000.00 "," $266,750.00 ", 16.00 , 3.00 , 20.00 , 143.00 , 8.90 , 189.00 ,89.38%,0.00%
3/1/2013,3/31/2013,"Warren County, MO",Missouri,MO,Single Family Residential," $138,450.00 "," $129,900.00 ", 42.00 ,, 50.00 , 169.00 , 4.00 , 68.00 ,95.98%,14.29%
3/1/2013,3/31/2013,"Cortland County, NY",New York,NY,Single Family Residential," $110,500.00 "," $119,000.00 ", 12.00 , 5.00 , 31.00 , 194.00 , 16.20 , 195.00 ,94.49%,33.33%
3/1/2013,3/31/2013,"Dallas County, IA",Iowa,IA,Single Family Residential," $232,450.00 "," $219,950.00 ", 82.00 , 30.00 , 151.00 , 642.00 , 7.80 , 140.00 ,98.32%,28.05%
3/1/2013,3/31/2013,"Switzerland County, IN",Indiana,IN,Single Family Residential," $156,000.00 "," $197,400.00 ", 2.00 , 1.00 , 2.00 , 14.00 , 7.00 , 103.00 ,75.19%,0.00%
3/1/2013,3/31/2013,"Love County, OK",Oklahoma,OK,Single Family Residential," $17,000.00 "," $125,350.00 ", 2.00 ,, 2.00 , 19.00 , 9.50 , 467.00 ,84.75%,0.00%
3/1/2013,3/31/2013,"Barry County, MI",Michigan,MI,Single Family Residential," $86,000.00 "," $136,900.00 ", 52.00 , 13.00 , 61.00 , 344.00 , 6.60 , 188.00 ,94.59%,13.46%
3/1/2013,3/31/2013,"Baltimore City County, MD",Maryland,MD,Single Family Residential," $148,950.00 "," $135,000.00 ", 92.00 , 94.00 , 194.00 , 601.00 , 6.50 , 53.00 ,99.12%,22.83%
3/1/2013,3/31/2013,"Utah County, UT",Utah,UT,Single Family Residential," $215,000.00 "," $220,000.00 ", 373.00 , 186.00 , 699.00 ," 2,289.00 ", 6.10 , 112.00 ,98.92%,26.81%
3/1/2013,3/31/2013,"Boise County, ID",Idaho,ID,Single Family Residential," $139,500.00 "," $204,450.00 ", 8.00 , 5.00 , 12.00 , 89.00 , 11.10 , 389.00 ,99.56%,12.50%
3/1/2013,3/31/2013,"Pottawattamie County, IA",Iowa,IA,Single Family Residential," $130,750.00 "," $202,250.00 ", 16.00 , 13.00 , 25.00 , 109.00 , 6.80 , 97.00 ,101.20%,25.00%
3/1/2013,3/31/2013,"McLeod County, MN",Minnesota,MN,Single Family Residential," $97,450.00 "," $124,000.00 ", 34.00 , 16.00 , 45.00 , 150.00 , 4.40 , 49.00 ,94.05%,14.71%
3/1/2013,3/31/2013,"Cumberland County, VA",Virginia,VA,Single Family Residential," $88,000.00 "," $145,000.00 ", 2.00 ,, 11.00 , 53.00 , 26.50 , 169.00 ,101.15%,100.00%
3/1/2013,3/31/2013,"Morgan County, CO",Colorado,CO,Single Family Residential," $145,450.00 "," $114,500.00 ", 20.00 , 14.00 , 22.00 , 99.00 , 5.00 , 80.00 ,97.68%,15.00%
3/1/2013,3/31/2013,"Pinal County, AZ",Arizona,AZ,Single Family Residential," $133,500.00 "," $147,950.00 ", 804.00 , 635.00 , 868.00 ," 2,590.00 ", 3.20 , 66.00 ,97.64%,17.41%
3/1/2013,3/31/2013,"Amador County, CA",California,CA,Single Family Residential," $197,000.00 "," $221,450.00 ", 63.00 , 68.00 , 93.00 , 142.00 , 2.30 , 41.00 ,96.07%,15.87%
3/1/2013,3/31/2013,"Cochise County, AZ",Arizona,AZ,Single Family Residential," $126,000.00 "," $128,500.00 ", 16.00 , 5.00 , 31.00 , 233.00 , 14.60 , 155.00 ,92.60%,0.00%
3/1/2013,3/31/2013,"Lane County, OR",Oregon,OR,Single Family Residential," $187,500.00 "," $206,500.00 ", 273.00 , 191.00 , 362.00 ," 1,010.00 ", 3.70 , 94.00 ,97.84%,18.68%
3/1/2013,3/31/2013,"Ferry County, WA",Washington,WA,Single Family Residential," $114,950.00 "," $254,950.00 ", 2.00 ,, 6.00 , 54.00 , 27.00 , 184.00 ,100.00%,0.00%
3/1/2013,3/31/2013,"Long County, GA",Georgia,GA,Single Family Residential," $75,000.00 "," $169,900.00 ", 3.00 ,, 13.00 , 27.00 , 9.00 , 256.00 ,96.32%,33.33%
3/1/2013,3/31/2013,"Knox County, KY",Kentucky,KY,Single Family Residential," $81,500.00 "," $90,000.00 ", 10.00 , 1.00 , 13.00 , 62.00 , 6.20 , 95.00 ,89.31%,0.00%
3/1/2013,3/31/2013,"Honolulu County, HI",Hawaii,HI,Single Family Residential," $660,000.00 "," $460,000.00 ", 185.00 , 102.00 , 284.00 ," 1,124.00 ", 6.10 , 92.00 ,98.73%,25.41%
3/1/2013,3/31/2013,"Kauai County, HI",Hawaii,HI,Single Family Residential," $425,000.00 "," $469,000.00 ", 35.00 , 8.00 , 27.00 , 228.00 , 6.50 , 374.00 ,95.55%,17.14%
3/1/2013,3/31/2013,"Los Angeles County, CA",California,CA,Single Family Residential," $407,000.00 "," $429,000.00 "," 4,673.00 "," 4,782.00 "," 5,285.00 "," 6,658.00 ", 1.40 , 20.00 ,100.21%,42.73%
3/1/2013,3/31/2013,"Santa Cruz County, AZ",Arizona,AZ,Single Family Residential," $95,000.00 "," $143,000.00 ", 37.00 , 19.00 , 72.00 , 304.00 , 8.20 , 128.00 ,95.78%,21.62%
3/1/2013,3/31/2013,"Hunt County, TX",Texas,TX,Single Family Residential," $101,850.00 "," $139,900.00 ", 69.00 , 55.00 , 117.00 , 461.00 , 6.70 , 79.00 ,93.00%,11.59%
3/1/2013,3/31/2013,"Arapahoe County, CO",Colorado,CO,Single Family Residential," $247,000.00 "," $229,900.00 ", 702.00 , 712.00 , 876.00 , 973.00 , 1.40 , 15.00 ,99.18%,25.50%
3/1/2013,3/31/2013,"Ottawa County, OH",Ohio,OH,Single Family Residential," $95,550.00 "," $99,000.00 ", 16.00 , 8.00 , 19.00 , 97.00 , 6.10 , 95.00 ,92.20%,0.00%
3/1/2013,3/31/2013,"Gonzales County, TX",Texas,TX,Single Family Residential," $291,500.00 "," $65,000.00 ", 2.00 ,, 3.00 , 28.00 , 14.00 , 458.00 ,83.78%,0.00%
3/1/2013,3/31/2013,"Etowah County, AL",Alabama,AL,Single Family Residential," $77,500.00 "," $99,900.00 ", 51.00 , 18.00 , 63.00 , 267.00 , 5.20 , 129.00 ,91.39%,1.96%
3/1/2013,3/31/2013,"Gilpin County, CO",Colorado,CO,Single Family Residential," $213,775.00 "," $244,750.00 ", 10.00 , 2.00 , 13.00 , 69.00 , 6.90 , 208.00 ,100.91%,20.00%
3/1/2013,3/31/2013,"Rich County, UT",Utah,UT,Single Family Residential," $253,168.00 "," $255,450.00 ", 4.00 , 1.00 , 7.00 , 42.00 , 10.50 , 247.00 ,88.47%,0.00%
3/1/2013,3/31/2013,"Valley County, ID",Idaho,ID,Single Family Residential," $204,000.00 "," $229,900.00 ", 14.00 , 3.00 , 18.00 , 107.00 , 7.60 , 243.00 ,94.32%,21.43%
3/1/2013,3/31/2013,"Scott County, MS",Mississippi,MS,Single Family Residential," $150,000.00 "," $65,000.00 ", 3.00 ,, 5.00 , 33.00 , 11.00 , 423.00 ,93.72%,0.00%
3/1/2013,3/31/2013,"San Benito County, CA",California,CA,Single Family Residential," $350,000.00 "," $355,000.00 ", 55.00 , 49.00 , 66.00 , 73.00 , 1.30 , 16.00 ,102.48%,65.45%
3/1/2013,3/31/2013,"Cattaraugus County, NY",New York,NY,Single Family Residential," $77,750.00 "," $99,900.00 ", 38.00 , 6.00 , 59.00 , 405.00 , 10.70 , 327.00 ,86.71%,2.63%
3/1/2013,3/31/2013,"Abbeville County, SC",South Carolina,SC,Single Family Residential," $91,000.00 "," $172,450.00 ", 3.00 ,, 2.00 , 22.00 , 7.30 , 301.00 ,89.96%,0.00%
3/1/2013,3/31/2013,"Charles City County, VA",Virginia,VA,Single Family Residential," $172,500.00 "," $215,604.00 ", 1.00 ,, 5.00 , 28.00 , 28.00 , 697.00 ,78.41%,0.00%
3/1/2013,3/31/2013,"Van Buren County, AR",Arkansas,AR,Single Family Residential," $81,000.00 "," $121,000.00 ", 9.00 , 5.00 , 25.00 , 142.00 , 15.80 , 218.00 ,91.99%,0.00%
3/1/2013,3/31/2013,"Dorchester County, SC",South Carolina,SC,Single Family Residential," $171,700.00 "," $185,988.50 ", 172.00 , 83.00 , 263.00 , 981.00 , 5.70 , 127.00 ,96.77%,18.02%
3/1/2013,3/31/2013,"Spencer County, KY",Kentucky,KY,Single Family Residential," $161,950.00 "," $151,250.00 ", 21.00 , 12.00 , 33.00 , 148.00 , 7.00 , 71.00 ,97.52%,23.81%
3/1/2013,3/31/2013,"El Dorado County, CA",California,CA,Single Family Residential," $350,000.00 "," $365,000.00 ", 286.00 , 281.00 , 414.00 , 667.00 , 2.30 , 26.00 ,99.09%,37.06%
3/1/2013,3/31/2013,"Levy County, FL",Florida,FL,Single Family Residential," $165,600.00 "," $144,700.00 ", 1.00 , 1.00 , 14.00 , 92.00 , 92.00 , 175.00 ,100.06%,100.00%
3/1/2013,3/31/2013,"Hillsdale County, MI",Michigan,MI,Single Family Residential," $69,150.00 "," $87,950.00 ", 38.00 , 23.00 , 70.00 , 311.00 , 8.20 , 181.00 ,92.77%,13.16%
3/1/2013,3/31/2013,"Becker County, MN",Minnesota,MN,Single Family Residential," $75,750.00 "," $229,900.00 ", 2.00 , 1.00 , 13.00 , 43.00 , 21.50 , 108.00 ,96.04%,0.00%
3/1/2013,3/31/2013,"Geauga County, OH",Ohio,OH,Single Family Residential," $195,000.00 "," $249,950.00 ", 67.00 , 20.00 , 105.00 , 498.00 , 7.40 , 162.00 ,94.36%,5.97%
3/1/2013,3/31/2013,"Berrien County, MI",Michigan,MI,Single Family Residential," $121,500.00 "," $119,900.00 ", 121.00 , 37.00 , 166.00 , 880.00 , 7.30 , 219.00 ,94.17%,12.40%
3/1/2013,3/31/2013,"Richmond County, NC",North Carolina,NC,Single Family Residential," $145,000.00 ",, 1.00 ,,, 1.00 , 1.00 , 103.00 ,86.31%,0.00%
3/1/2013,3/31/2013,"Delaware County, PA",Pennsylvania,PA,Single Family Residential," $239,950.00 "," $207,500.00 ", 292.00 , 342.00 , 693.00 ," 2,030.00 ", 7.00 , 97.00 ,95.59%,13.01%
3/1/2013,3/31/2013,"Dallas County, TX",Texas,TX,Single Family Residential," $155,000.00 "," $182,000.00 "," 1,684.00 "," 1,492.00 "," 2,176.00 "," 4,427.00 ", 2.60 , 38.00 ,97.59%,20.13%
3/1/2013,3/31/2013,"Aransas County, TX",Texas,TX,Single Family Residential," $194,100.00 "," $683,997.50 ", 2.00 , 2.00 , 2.00 , 24.00 , 12.00 , 53.00 ,96.61%,0.00%
3/1/2013,3/31/2013,"Laurens County, GA",Georgia,GA,Single Family Residential," $94,000.00 "," $87,000.00 ", 2.00 ,, 9.00 , 29.00 , 14.50 , 153.00 ,89.67%,0.00%
3/1/2013,3/31/2013,"Polk County, AR",Arkansas,AR,Single Family Residential," $85,000.00 "," $119,950.00 ", 13.00 , 7.00 , 27.00 , 148.00 , 11.40 , 168.00 ,94.68%,7.69%
3/1/2013,3/31/2013,"Walker County, TX",Texas,TX,Single Family Residential," $129,000.00 "," $138,000.00 ", 29.00 , 5.00 , 53.00 , 233.00 , 8.00 , 146.00 ,94.34%,10.34%
3/1/2013,3/31/2013,"Orange County, VT",Vermont,VT,Single Family Residential," $132,000.00 "," $159,000.00 ", 10.00 , 3.00 , 17.00 , 114.00 , 11.40 , 175.00 ,93.28%,0.00%
3/1/2013,3/31/2013,"Franklin County, FL",Florida,FL,Single Family Residential," $105,000.00 "," $347,500.00 ", 1.00 , 1.00 , 3.00 , 36.00 , 36.00 , 894.00 ,88.24%,0.00%
3/1/2013,3/31/2013,"Madison County, KY",Kentucky,KY,Single Family Residential," $139,200.00 "," $153,900.00 ", 62.00 , 53.00 , 111.00 , 491.00 , 7.90 , 120.00 ,94.56%,8.06%
3/1/2013,3/31/2013,"Traverse County, MN",Minnesota,MN,Single Family Residential," $55,250.00 ",, 1.00 , 1.00 ,, 16.00 , 16.00 , 84.00 ,92.24%,0.00%
3/1/2013,3/31/2013,"Bradley County, TN",Tennessee,TN,Single Family Residential," $125,000.00 "," $339,500.00 ", 1.00 ,, 2.00 , 5.00 , 5.00 ,,91.98%,0.00%
3/1/2013,3/31/2013,"Haskell County, OK",Oklahoma,OK,Single Family Residential," $89,600.00 "," $49,900.00 ", 5.00 , 3.00 , 5.00 , 16.00 , 3.20 , 76.00 ,89.85%,0.00%
3/1/2013,3/31/2013,"Person County, NC",North Carolina,NC,Single Family Residential," $134,000.00 "," $154,450.00 ", 13.00 , 12.00 , 28.00 , 163.00 , 12.50 , 155.00 ,96.05%,23.08%
3/1/2013,3/31/2013,"Jackson County, MN",Minnesota,MN,Single Family Residential," $46,000.00 "," $22,900.00 ", 2.00 , 1.00 , 1.00 , 9.00 , 4.50 , 63.00 ,93.79%,0.00%
3/1/2013,3/31/2013,"Cowlitz County, WA",Washington,WA,Single Family Residential," $141,250.00 "," $149,900.00 ", 93.00 , 69.00 , 122.00 , 375.00 , 4.00 , 84.00 ,97.11%,16.13%
3/1/2013,3/31/2013,"Leake County, MS",Mississippi,MS,Single Family Residential," $82,500.00 "," $65,000.00 ", 5.00 ,, 7.00 , 44.00 , 8.80 , 266.00 ,90.77%,0.00%
3/1/2013,3/31/2013,"Orange County, CA",California,CA,Single Family Residential," $587,000.00 "," $550,000.00 "," 1,724.00 "," 1,697.00 "," 1,919.00 "," 1,943.00 ", 1.10 , 17.00 ,98.96%,34.57%
3/1/2013,3/31/2013,"Berkeley County, WV",West Virginia,WV,Single Family Residential," $153,450.00 "," $159,900.00 ", 132.00 , 116.00 , 171.00 , 469.00 , 3.60 , 57.00 ,97.33%,23.48%
3/1/2013,3/31/2013,"Montgomery County, MO",Missouri,MO,Single Family Residential," $200,000.00 "," $64,900.00 ", 5.00 , 3.00 , 5.00 , 19.00 , 3.80 , 61.00 ,94.27%,40.00%
3/1/2013,3/31/2013,"Clarke County, VA",Virginia,VA,Single Family Residential," $219,500.00 "," $359,450.00 ", 14.00 , 16.00 , 37.00 , 99.00 , 7.10 , 60.00 ,95.00%,14.29%
3/1/2013,3/31/2013,"Bastrop County, TX",Texas,TX,Single Family Residential," $139,900.00 "," $172,900.00 ", 41.00 , 46.00 , 71.00 , 251.00 , 6.10 , 83.00 ,97.66%,7.32%
3/1/2013,3/31/2013,"Jackson County, OR",Oregon,OR,Single Family Residential," $190,000.00 "," $229,900.00 ", 184.00 , 75.00 , 239.00 , 918.00 , 5.00 , 172.00 ,97.54%,21.74%
3/1/2013,3/31/2013,"Boone County, KY",Kentucky,KY,Single Family Residential," $157,450.00 "," $164,620.00 ", 146.00 , 62.00 , 225.00 , 855.00 , 5.90 , 120.00 ,94.69%,6.85%
3/1/2013,3/31/2013,"Pinellas County, FL",Florida,FL,Single Family Residential," $140,000.00 "," $144,200.00 "," 1,111.00 ", 635.00 ," 1,281.00 "," 5,007.00 ", 4.50 , 88.00 ,96.11%,16.74%
3/1/2013,3/31/2013,"Pima County, AZ",Arizona,AZ,Single Family Residential," $165,000.00 "," $169,900.00 "," 1,112.00 ", 905.00 ," 1,350.00 "," 3,411.00 ", 3.10 , 55.00 ,97.43%,17.72%
3/1/2013,3/31/2013,"Dakota County, MN",Minnesota,MN,Single Family Residential," $231,700.00 "," $217,500.00 ", 283.00 , 270.00 , 421.00 , 943.00 , 3.30 , 70.00 ,98.41%,23.67%
3/1/2013,3/31/2013,"Erath County, TX",Texas,TX,Single Family Residential," $136,000.00 "," $149,900.00 ", 27.00 , 26.00 , 55.00 , 228.00 , 8.40 , 43.00 ,95.16%,7.41%
3/1/2013,3/31/2013,"Hood County, TX",Texas,TX,Single Family Residential," $165,450.00 "," $195,950.00 ", 80.00 , 51.00 , 133.00 , 550.00 , 6.90 , 96.00 ,95.20%,11.25%
3/1/2013,3/31/2013,"Tulsa County, OK",Oklahoma,OK,Single Family Residential," $147,500.00 "," $150,000.00 ", 749.00 , 560.00 , 986.00 ," 2,804.00 ", 3.70 , 73.00 ,97.25%,17.36%
3/1/2013,3/31/2013,"Preble County, OH",Ohio,OH,Single Family Residential," $70,000.00 "," $79,900.00 ", 41.00 , 21.00 , 61.00 , 240.00 , 5.90 , 64.00 ,95.91%,19.51%
3/1/2013,3/31/2013,"Grenada County, MS",Mississippi,MS,Single Family Residential," $145,000.00 ",, 1.00 ,,, 2.00 , 2.00 , 102.00 ,87.93%,0.00%
3/1/2013,3/31/2013,"Surry County, NC",North Carolina,NC,Single Family Residential," $115,000.00 "," $94,900.00 ", 31.00 , 12.00 , 38.00 , 179.00 , 5.80 , 169.00 ,93.48%,19.35%
3/1/2013,3/31/2013,"Dauphin County, PA",Pennsylvania,PA,Single Family Residential," $150,000.00 "," $159,900.00 ", 119.00 , 63.00 , 227.00 , 986.00 , 8.30 , 129.00 ,95.14%,10.08%
3/1/2013,3/31/2013,"Monroe County, FL",Florida,FL,Single Family Residential," $375,000.00 "," $385,250.00 ", 141.00 , 39.00 , 97.00 , 761.00 , 5.40 , 208.00 ,92.75%,4.96%
3/1/2013,3/31/2013,"Habersham County, GA",Georgia,GA,Single Family Residential," $119,000.00 "," $134,450.00 ", 25.00 , 7.00 , 32.00 , 188.00 , 7.50 , 151.00 ,92.75%,8.00%
3/1/2013,3/31/2013,"Meeker County, MN",Minnesota,MN,Single Family Residential," $110,000.00 "," $111,900.00 ", 17.00 , 13.00 , 28.00 , 115.00 , 6.80 , 101.00 ,92.86%,17.65%
3/1/2013,3/31/2013,"McClain County, OK",Oklahoma,OK,Single Family Residential," $182,500.00 "," $156,900.00 ", 36.00 , 12.00 ,,, 4.00 ,,95.79%,16.67%
3/1/2013,3/31/2013,"Mitchell County, NC",North Carolina,NC,Single Family Residential," $72,500.00 "," $106,300.00 ", 5.00 ,, 6.00 , 27.00 , 5.40 , 269.00 ,90.13%,40.00%
3/1/2013,3/31/2013,"Buchanan County, MO",Missouri,MO,Single Family Residential," $83,900.00 "," $86,900.00 ", 71.00 , 33.00 , 72.00 , 403.00 , 5.70 , 102.00 ,93.44%,11.27%
3/1/2013,3/31/2013,"Mineral County, WV",West Virginia,WV,Single Family Residential," $120,750.00 "," $132,450.00 ", 26.00 , 10.00 , 37.00 , 200.00 , 7.70 , 172.00 ,92.69%,15.38%
3/1/2013,3/31/2013,"Yancey County, NC",North Carolina,NC,Single Family Residential," $161,500.00 "," $146,500.00 ", 10.00 , 8.00 , 19.00 , 72.00 , 7.20 , 231.00 ,88.64%,10.00%
3/1/2013,3/31/2013,"Kit Carson County, CO",Colorado,CO,Single Family Residential," $60,000.00 "," $55,000.00 ", 1.00 ,, 1.00 , 19.00 , 19.00 , 151.00 ,92.31%,0.00%
3/1/2013,3/31/2013,"Pickaway County, OH",Ohio,OH,Single Family Residential," $147,950.00 "," $125,000.00 ", 44.00 , 19.00 , 54.00 , 207.00 , 4.70 , 119.00 ,95.33%,9.09%
3/1/2013,3/31/2013,"Rio Blanco County, CO",Colorado,CO,Single Family Residential," $151,450.00 "," $164,950.00 ", 4.00 , 2.00 , 6.00 , 25.00 , 6.30 , 85.00 ,94.64%,0.00%
3/1/2013,3/31/2013,"Lancaster County, SC",South Carolina,SC,Single Family Residential," $221,000.00 "," $230,590.00 ", 84.00 ,, 135.00 , 231.00 , 2.80 , 71.00 ,96.13%,10.71%
3/1/2013,3/31/2013,"Rush County, IN",Indiana,IN,Single Family Residential," $43,450.00 "," $94,900.00 ", 12.00 , 1.00 , 18.00 , 96.00 , 8.00 , 200.00 ,89.23%,8.33%
3/1/2013,3/31/2013,"King County, WA",Washington,WA,Single Family Residential," $390,000.00 "," $374,995.00 "," 1,770.00 "," 1,959.00 "," 2,413.00 "," 3,150.00 ", 1.80 , 20.00 ,100.24%,38.42%
3/1/2013,3/31/2013,"Cleveland County, NC",North Carolina,NC,Single Family Residential," $125,000.00 ",, 1.00 ,,, 1.00 , 1.00 , 382.00 ,96.15%,0.00%
3/1/2013,3/31/2013,"Cherokee County, AL",Alabama,AL,Single Family Residential," $156,500.00 "," $72,900.00 ", 8.00 , 3.00 , 9.00 , 75.00 , 9.40 , 162.00 ,94.24%,0.00%
3/1/2013,3/31/2013,"Matanuska-Susitna Borough, AK",Alaska,AK,Single Family Residential," $227,900.00 "," $229,000.00 ", 89.00 , 33.00 , 212.00 , 830.00 , 9.30 , 161.00 ,98.46%,23.60%
3/1/2013,3/31/2013,"Milam County, TX",Texas,TX,Single Family Residential," $115,000.00 "," $134,200.00 ", 11.00 , 4.00 , 10.00 , 77.00 , 7.00 , 173.00 ,92.92%,0.00%
3/1/2013,3/31/2013,"Adams County, OH",Ohio,OH,Single Family Residential," $50,000.00 "," $64,900.00 ", 9.00 , 5.00 , 13.00 , 95.00 , 10.60 , 88.00 ,87.93%,0.00%
3/1/2013,3/31/2013,"Knox County, TN",Tennessee,TN,Single Family Residential," $154,900.00 "," $187,900.00 ", 477.00 , 70.00 , 417.00 ," 2,394.00 ", 5.00 , 232.00 ,95.34%,10.90%
3/1/2013,3/31/2013,"Atlantic County, NJ",New Jersey,NJ,Single Family Residential," $205,000.00 "," $216,500.00 ", 144.00 , 94.00 , 365.00 ," 1,629.00 ", 11.30 , 149.00 ,93.87%,7.64%
3/1/2013,3/31/2013,"Mahnomen County, MN",Minnesota,MN,Single Family Residential," $20,900.00 ",, 1.00 , 1.00 ,, 4.00 , 4.00 , 39.00 ,100.00%,0.00%
3/1/2013,3/31/2013,"Adams County, CO",Colorado,CO,Single Family Residential," $197,150.00 "," $210,000.00 ", 564.00 , 573.00 , 671.00 , 925.00 , 1.60 , 24.00 ,99.49%,30.67%
3/1/2013,3/31/2013,"Walworth County, WI",Wisconsin,WI,Single Family Residential," $147,700.00 "," $180,950.00 ", 99.00 , 29.00 , 131.00 , 623.00 , 6.30 , 166.00 ,94.85%,18.18%
3/1/2013,3/31/2013,"Hawaii County, HI",Hawaii,HI,Single Family Residential," $269,000.00 "," $310,000.00 ", 139.00 , 22.00 , 129.00 , 994.00 , 7.20 , 330.00 ,94.62%,9.35%
3/1/2013,3/31/2013,"Rutherford County, NC",North Carolina,NC,Single Family Residential," $132,000.00 "," $196,999.50 ", 21.00 , 17.00 , 19.00 , 111.00 , 5.30 , 112.00 ,94.11%,9.52%
3/1/2013,3/31/2013,"Gasconade County, MO",Missouri,MO,Single Family Residential," $66,000.00 "," $84,900.00 ", 9.00 , 5.00 , 11.00 , 46.00 , 5.10 , 83.00 ,93.01%,0.00%
3/1/2013,3/31/2013,"Berkeley County, SC",South Carolina,SC,Single Family Residential," $175,149.50 "," $195,000.00 ", 184.00 , 84.00 , 303.00 ," 1,139.00 ", 6.20 , 142.00 ,96.53%,14.13%
3/1/2013,3/31/2013,"New Castle County, DE",Delaware,DE,Single Family Residential," $205,000.00 "," $212,900.00 ", 295.00 , 261.00 , 399.00 ," 1,127.00 ", 3.80 , 55.00 ,97.08%,14.24%
3/1/2013,3/31/2013,"Strafford County, NH",New Hampshire,NH,Single Family Residential," $172,966.50 "," $200,000.00 ", 81.00 , 39.00 , 125.00 , 419.00 , 5.20 , 92.00 ,96.60%,24.69%
3/1/2013,3/31/2013,"Morgan County, KY",Kentucky,KY,Single Family Residential," $23,743.00 "," $129,500.00 ", 1.00 ,, 1.00 , 7.00 , 7.00 , 119.00 ,52.34%,0.00%
3/1/2013,3/31/2013,"St. John the Baptist Parish, LA",Louisiana,LA,Single Family Residential," $91,000.00 "," $135,000.00 ", 31.00 , 10.00 , 23.00 , 221.00 , 7.10 , 123.00 ,95.51%,16.13%
3/1/2013,3/31/2013,"Mercer County, PA",Pennsylvania,PA,Single Family Residential," $36,000.00 "," $148,500.00 ", 3.00 , 1.00 , 6.00 , 50.00 , 16.70 , 200.00 ,89.77%,0.00%
3/1/2013,3/31/2013,"Middlesex County, CT",Connecticut,CT,Single Family Residential," $249,000.00 "," $279,000.00 ", 90.00 , 27.00 , 229.00 ," 1,099.00 ", 12.20 , 165.00 ,95.49%,11.11%
3/1/2013,3/31/2013,"Park County, CO",Colorado,CO,Single Family Residential," $205,000.00 "," $237,000.00 ", 32.00 , 10.00 , 57.00 , 294.00 , 9.20 , 187.00 ,95.48%,15.63%
3/1/2013,3/31/2013,"Washington County, ID",Idaho,ID,Single Family Residential," $80,750.00 "," $115,000.00 ", 6.00 , 3.00 , 5.00 , 69.00 , 11.50 , 149.00 ,97.00%,0.00%
3/1/2013,3/31/2013,"Marshall County, TN",Tennessee,TN,Single Family Residential," $93,949.50 "," $124,500.00 ", 28.00 , 27.00 , 45.00 , 211.00 , 7.50 , 77.00 ,96.57%,17.86%
3/1/2013,3/31/2013,"Escambia County, FL",Florida,FL,Single Family Residential," $125,000.00 "," $129,950.00 ", 277.00 , 120.00 , 424.00 ," 1,837.00 ", 6.60 , 129.00 ,94.35%,12.27%
3/1/2013,3/31/2013,"Bonner County, ID",Idaho,ID,Single Family Residential," $177,250.00 "," $299,250.00 ", 22.00 , 4.00 , 43.00 , 320.00 , 14.50 , 291.00 ,94.37%,13.64%
3/1/2013,3/31/2013,"Pike County, MO",Missouri,MO,Single Family Residential," $77,000.00 "," $99,900.00 ", 16.00 , 4.00 , 5.00 , 37.00 , 2.30 , 129.00 ,94.52%,12.50%
3/1/2013,3/31/2013,"Wilcox County, GA",Georgia,GA,Single Family Residential," $130,000.00 ",, 1.00 ,,,,, 14.00 ,81.30%,0.00%
3/1/2013,3/31/2013,"Hempstead County, AR",Arkansas,AR,Single Family Residential," $30,000.00 ",, 1.00 , 1.00 ,,,, 25.00 ,100.00%,0.00%
3/1/2013,3/31/2013,"Mason County, MI",Michigan,MI,Single Family Residential," $96,500.00 "," $126,887.50 ", 21.00 , 7.00 , 24.00 , 200.00 , 9.50 , 161.00 ,93.22%,14.29%
3/1/2013,3/31/2013,"Orange County, IN",Indiana,IN,Single Family Residential," $49,000.00 "," $179,000.00 ", 2.00 , 1.00 , 3.00 , 12.00 , 6.00 , 81.00 ,74.92%,0.00%
3/1/2013,3/31/2013,"Elbert County, GA",Georgia,GA,Single Family Residential," $44,000.00 "," $115,000.00 ", 4.00 , 1.00 , 6.00 , 48.00 , 12.00 , 266.00 ,91.61%,0.00%
3/1/2013,3/31/2013,"Crow Wing County, MN",Minnesota,MN,Single Family Residential," $144,450.00 "," $199,900.00 ", 62.00 , 36.00 , 150.00 , 628.00 , 10.10 , 119.00 ,94.91%,17.74%
3/1/2013,3/31/2013,"Haralson County, GA",Georgia,GA,Single Family Residential," $57,750.00 "," $84,900.00 ", 22.00 , 23.00 , 29.00 , 75.00 , 3.40 , 34.00 ,97.45%,31.82%
3/1/2013,3/31/2013,"Grant County, OR",Oregon,OR,Single Family Residential," $110,277.00 "," $174,250.00 ", 3.00 , 1.00 , 9.00 , 46.00 , 15.30 , 231.00 ,78.87%,0.00%
3/1/2013,3/31/2013,"Cooke County, TX",Texas,TX,Single Family Residential," $115,000.00 "," $159,500.00 ", 25.00 , 20.00 , 79.00 , 237.00 , 9.50 , 81.00 ,94.59%,16.00%
3/1/2013,3/31/2013,"Caroline County, MD",Maryland,MD,Single Family Residential," $161,450.00 "," $172,250.00 ", 24.00 , 15.00 , 38.00 , 185.00 , 7.70 , 142.00 ,92.44%,12.50%
